ID,Problem,Model Response,Extracted Answer,Ground Truth,Correct,Latency,Subject,Input Tokens,Output Tokens
1ab3a016-1917-4198-b377-a2da2570beef,"As compared to iron deficiency anemia, which of the following is decreased in anemia of chronic disease?",The answer is (D),D,D,True,8.117096232,Pathology,91,592
02d700e6-589f-4cf7-b27c-cf432e9874da,Procalcitonin is used as a marker for?,The answer is (A),A,A,True,6.423962032,Pathology,85,336
295dd159-ef26-4755-8e22-ed98d6ea5d33,"For karyotyping, the dividing cells are arrested by the addition of colchicines in the following mitotic phase",The answer is (B),B,B,True,3.078395736,Pediatrics,91,208
fd673ff1-6c37-48c2-925c-edf69eb58ef6,Takayasu aeritis commonly effects:,"Takayasu arteritis is a granulomatous large-vessel vasculitis that primarily involves the aorta and its major branches. Commonly affected arteries include the subclavian, carotid, and renal arteries, leading to findings like pulseless upper extremities and renovascular hypertension. Coronary and splenic arteries are less commonly involved, and the radial artery is typically affected secondarily due to proximal lesions rather than primary involvement.  The answer is (D)",D,D,True,8.117904962,Pathology,81,424
ef15146a-b63c-4f5a-a5d2-e919d757e5d6,Initiation of dental caries depends upon,The answer is (D),D,D,True,10.72524633,Pathology,86,592
eefa4f99-fe11-4eec-93eb-e0e0edfc19b1,In a FAP patient which is an important CA risk,The answer is (C),C,C,True,6.113941684,Pathology,81,272
c5213958-6c4b-43a5-ae5f-1d10123787e2,Congenital wilson&;s disease is characterized by,"- Kayser-Fleischer rings are not present at birth; they appear later, especially with neurologic involvement. - Wilson’s disease can present as acute hepatitis or fulminant hepatic failure. - Urinary copper excretion is increased, not decreased. - Hepatic copper concentration is increased, not decreased.  The answer is (B)",B,B,True,5.388492664,Pediatrics,92,462
debdf150-a10e-4001-8014-0c8fd7f15a03,Most common type of phagus in twins?,The answer is (C),C,C,True,2.605297746,Pediatrics,77,208
17bf74c4-7570-4828-838b-375b7d5a16f8,Child while playing has sudden loss of consciousness and appears pale. There is no significant medical history and the child was otherwise healthy. Which of the following is the most probable diagnosis?,The answer is (B),B,B,True,6.068391053,Pediatrics,104,400
00c34add-87f1-499b-9d06-67d606f2d8c7,Which of the following is caused by congenital A-17 hydroxylase deficiency:,The answer is (D),D,D,True,12.355698468,Pediatrics,86,1104
397f58b7-55e0-4041-bc48-f87d791bd338,IQ between 50–70 indicates –,The answer is (A),A,A,True,4.323853089,Pediatrics,78,208
b8411ab8-d7c7-4012-b693-06800d743491,At what age upper segment : lower segment ratio becomes 1 : 1 ?,The answer is (C),C,C,True,12.461576001,Pediatrics,96,1104
187c6e71-ef1c-4604-9c1a-296f04e99045,X-ray of which of the following would be most appropriate for determining bone age at 7 months?,"- Bone age assessment depends on which ossification centers are present at a given age. - In infants (including around 7 months), the knee is most informative because the distal femoral and proximal tibial epiphyses are ossified. - The wrist/hand is standard for older children; at 7 months few carpal bones are ossified. - The medial end of the clavicle is used for late adolescence/young adults, and the shoulder is not standard for this purpose.  The answer is (D)",D,A,False,13.202452808,Pediatrics,85,818
aa73e321-b01b-4c5b-836c-a2dd7c957d62,Most common presentation of Wilm&;s tumor is,The answer is (A),A,A,True,2.808468383,Pediatrics,79,272
511eef66-dbc7-49ba-bd79-6c188f464f5c,"An 8-year-old child presented with a history of respiratory distress, altered sensorium & not passing urine for the last 15 hours. What is the procedure shown below that can be done as a part of emergency management of this child?","Given the child’s respiratory distress (likely fluid overload), altered sensorium (uremia), and anuria, urgent renal replacement therapy is indicated. In pediatrics, peritoneal dialysis is commonly used in emergencies and is likely the procedure depicted.  The answer is (B)",B,B,True,12.286433315,Pediatrics,117,641
7a369e96-3221-45ca-a7aa-76f36ddc0838,The following karyotype is seen in which of the following syndromes?,The answer is (D),D,D,True,15.285564149,Pediatrics,86,1232
57eaf040-65c4-43e8-bc75-300356d6cdf0,Ductus arteriosus closes in response to –,The answer is (B),B,B,True,4.037878028,Pediatrics,88,336
7877acb9-3120-4100-9ea6-7657494ce2a7,Most common newborn rash which presents at 24–48 hours of life is –,The answer is (A),A,A,True,6.397542529,Pediatrics,95,464
4bf1ea81-7e35-4e4d-b2c0-5904a0652cd3,Which of the following is not a usual feature of Ascariasis -,The answer is (C),C,C,True,7.420925466,Pediatrics,82,528
f0a132b6-01f2-40b0-ba84-84efc9df496b,"A child is having nocturnal asthmatic attack 2 times a day in a week, daytime attack in 3 times or more, can be categorised as?",The answer is (B),B,B,True,15.410319841,Pediatrics,101,1296
d4cc396a-9ed1-48c3-a02b-47cda60caee1,Which of the following is not associated with a high reticulocyte count?,High reticulocyte counts reflect increased marrow response to anemia. They are seen in: - Acute blood loss (after a few days) - Hemolytic anemia - After starting treatment for nutritional deficiencies (reticulocyte surge)  Megaloblastic anemia (before treatment) has ineffective erythropoiesis and typically a low/normal reticulocyte count.  The answer is (C),C,C,True,5.309077204,Pediatrics,89,473
130e6068-144d-4617-be8e-153f6f7e93af,Most common cause of craniosynostosis is?,The answer is (C),C,C,True,5.414863967,Pediatrics,89,272
e20fc3e4-0834-4d43-a95a-a6557d3ad866,This is seen due commonly due to deficiency of:,The answer is (B),B,B,True,12.629253839,Pediatrics,77,1104
19a230e1-3978-4085-810d-f3a41020f98b,Frequency of renal involvement in Henoch Schonlein purpura is?,The answer is (C),C,C,True,5.638597657,Pediatrics,86,336
f5607ab9-2520-481d-8492-1118987217f7,Aspergers syndrome is a -,The answer is (A),A,A,True,2.45139208,Pediatrics,76,144
7d6cdc11-e458-4531-8b4b-45730b0cad92,Extremely LBW child is defined as-,"Low birth weight categories: - Low birth weight (LBW): <2500 g - Very low birth weight (VLBW): <1500 g - Extremely low birth weight (ELBW): <1000 g  Therefore, an extremely LBW child is defined as less than 1000 g.  The answer is (D)",D,D,True,3.33632235,Pediatrics,88,208
ee998901-aeb1-4859-a627-b2475c045118,Commonest cause of hypothyroidism is,The answer is (D),D,D,True,8.022956177,Pediatrics,92,400
db22aada-605b-44a0-badd-fc493ea195a8,"Among the following, the best indicator for acute malnutrition in the under-fives is",The answer is (C),C,C,True,3.857194432,Pediatrics,88,336
bf494d92-9d1c-47c3-ba47-bfb4dc6c4714,NOT a feature of hypothyroidism is –,The answer is (A),A,A,True,6.762136462,Pediatrics,86,592
9b886762-9cce-4705-956a-0f8c22cbae63,"A 9-year-old boy is brought with history of decreased urine output, cola colored urine and swelling of the face and hands of 2 days duration. He is hypertensive, has a puffy face and pitting edema of the lower limbs. He has history of skin lesions 4 weeks earlier. A diagnosis of post streptococcal glomerulonephritis is made. If an antibiotic is to be used to limit the spread of the nephritogenic organisms, the drug of choice is?","- The child has features of acute post-streptococcal glomerulonephritis (PSGN), likely following a skin infection (impetigo) 4 weeks prior. - Antibiotics do not change the course of PSGN in the patient but are used to eradicate group A Streptococcus (GAS) to prevent spread to contacts. - The drug of choice for eradication of GAS is penicillin (e.g., benzathine penicillin G or penicillin V). - Amoxicillin can be used for GAS pharyngitis but penicillin is the classic first-line agent for GAS eradication. - Broad-spectrum agents like cefixime or meropenem are unnecessary and not indicated.  The answer is (B)",B,B,True,6.749019935,Pediatrics,171,545
3eeac21f-d75c-487e-a41d-213f96f6f363,A child with Tubercular meningitis (TBM) presents with hydrocephalus after VP shunt has polyuria and hyponatremia. The most probable diagnosis is:,"- Central diabetes insipidus causes polyuria but typically leads to hypernatremia (or normal sodium if water intake is high), not hyponatremia. - SIADH causes hyponatremia with water retention and low/normal urine output, not polyuria. - Cerebral salt wasting occurs in CNS diseases (including TBM), presents with hyponatremia, hypovolemia, and polyuria due to renal sodium loss. - Shunt block would cause signs of raised ICP, not polyuria with hyponatremia.  The answer is (C)",C,C,True,12.512352034,Pediatrics,109,707
b7cfc79c-a50d-48b0-8fdc-56e45a6db2c4,Best response to steroids is observed with -,"Lipoid nephrosis (minimal change disease) is classically highly responsive to corticosteroids, whereas focal glomerulonephritis (often FSGS), membranous GN, and membranoproliferative GN show less favorable steroid responses.  The answer is (B)",B,B,True,3.105894459,Pediatrics,88,324
bce03e38-9594-4f66-85b7-945f2dae6ed5,A baby has stated to get his first milk teeth. His age is approximately:,Primary (deciduous) teeth typically begin to erupt with the lower central incisors around 6 months of age.  The answer is (B),B,B,True,3.445106186,Pediatrics,84,168
a89ad909-3924-4cf8-803b-f0b2530a84ce,"Infant has fever, one episode of febrile convulsions admitted for observation, fever than subsided and followed by rash on abdomen & chest, maculopapular erythematous-what is the cause?","- An infant with high fever followed by a febrile convulsion is classic for roseola (HHV-6), where the rash appears after defervescence and starts on the trunk. Although roseola isn’t an option, we look for the closest match. - Chickenpox presents with a vesicular (not just maculopapular) rash in crops. - Measles rash begins on the face while fever persists or worsens, not after fever subsides. - Typhoid “rose spots” appear during ongoing fever and are few, not a generalized maculopapular trunk rash. - Dengue commonly shows a maculopapular erythematous rash on the trunk that appears around defervescence.  The answer is (D)",D,A,False,31.081231051,Pediatrics,111,1638
549dbdef-12b6-478e-8e71-1bf9ff7c31bf,A child with increased conjugated bilirubin develops seizures and cataract the probable diagnosis is ?,The answer is (C),C,C,True,7.754132608,Pediatrics,91,592
db4e46c8-329b-4b57-9e78-8ad0cedcd003,At which one of the following age period a child can remove front opening garment ?,The answer is (A),A,B,False,14.683859191,Pediatrics,84,1232
8326fd9c-018a-4bc7-8922-2e700120b7f4,Roseola infantum is caused by (most commonly)-,"- Roseola infantum (exanthem subitum, sixth disease) is most commonly due to human herpesvirus 6, especially HHV-6B. - HHV-7 can also cause some cases but is less common. - HHV-2 is associated with genital herpes; HHV-8 with Kaposi sarcoma.  The answer is (B)",B,B,True,5.060663758,Pediatrics,88,276
d606a2c8-8704-4b2e-b538-b9072d562a8a,Maximum risk of death is seen in which week of the neonatal period?,The answer is (A),A,A,True,2.450759979,Pediatrics,79,208
6e0b219f-b20a-4f5d-9df4-5af7d3c91dd8,Acquired extra – cranial infection that causes aqueductal Stenosis is –,The answer is (B),B,B,True,12.014545257,Pediatrics,90,528
00cedd4a-f3d3-4b4c-b6dd-776a44c328cd,"A child with three days history of upper respiratory tract infection presents with stridor, which decreases on lying down position. What is the most probable diagnosis –",The answer is (B),B,B,True,9.059047223,Pediatrics,109,784
f2dd8497-0de9-48e7-93b7-133b4c87ccb9,The following X-ray findings in skull can be a manifestation of?,"Skull X-rays showing a “hair-on-end” or “crew-cut” appearance indicate marked marrow hyperplasia from chronic hemolysis, classically seen in thalassemia (especially beta-thalassemia major). This is not typical of AML, iron deficiency anemia, or megaloblastic anemia.  The answer is (D)",D,D,True,7.628945293,Pediatrics,89,655
ea4a2284-b126-4018-97ba-6798f0c32069,Which among the following is Autosomal dominant with an expression during adolescence?,The answer is (C),C,C,True,3.462615864,Pediatrics,94,208
e672ac60-1a3a-4528-bde3-e3ebf45188a6,"In newborn, the aery used for palpation of the pulse is",The answer is (B),B,D,False,4.049676421,Pediatrics,81,272
329e4959-b59a-4bea-955d-82e9c4ec5a27,Child knows his sex by what age?,The answer is (C),C,C,True,6.124755481,Pediatrics,76,464
f7cfbe91-5c23-4fe0-aa2f-6a2bfc401b22,A 2 year old child has a Mantoux test reading of 12 mm × 12 mm after 48 hours. In this case :,"A 12 mm induration in a 2-year-old is a positive Mantoux test indicating TB infection, but it does not by itself prove active disease. Full anti-TB treatment is started only when there is clinical and/or radiographic evidence of active TB. With a normal chest X-ray and no suggestive findings, do not start full ATT solely on the basis of a positive Mantoux.  The answer is (B)",B,A,False,18.802917819,Pediatrics,132,1568
074f9f70-ad56-46a2-a0d4-26412e28d5f1,"A patient with sho stature, sexual infantilism and congenital anomalies with chromosomal abnormalities `X0'. Diagnosis is -","Short stature, sexual infantilism, congenital anomalies, and an XO (45,X) karyotype are classic for Turner syndrome.  The answer is (A)",A,A,True,3.848944255,Pediatrics,96,362
c0bf5ce5-e649-4093-9727-5186f07fb5f6,"Child with B.P. 190/110, pedal edema ++ ; facial edema ascites-absent. Gross hematuria diagnosis is -",The answer is (A),A,A,True,6.847194179,Pediatrics,102,400
2a34aadd-0204-4605-ba57-5b7e5ddbf93a,The most common presentation of double aoic arch in infants is ?,The answer is (B),B,B,True,5.65451557,Pediatrics,89,528
77bcc3c0-fb26-434d-ad8b-9819bc518c46,At what age (in years) does-a child attain a height of 100 cms?,The answer is (C),C,C,True,3.730104871,Pediatrics,82,272
1dfc394e-ee21-4767-97eb-b8b48d35752d,Most common vasculitis in children,The answer is (A),A,B,False,2.056849024,Pediatrics,85,144
e7445323-647f-4bf0-9479-c40fe22c876a,Which one of the following drugs is used for fetal therapy of congenital adrenal hyperplasia?,The answer is (D),D,D,True,2.623424853,Pediatrics,90,208
74d509ec-f9b3-4def-a4e7-bb9c6eb78460,Late complication of diphtheria:,The answer is (D),D,D,True,10.307677272,Pediatrics,77,208
95233bd9-9d82-41cf-98f9-d603ac556aed,Most common mutation in Hereditary Spherocytosis is,The answer is (B),B,B,True,5.582738633,Pediatrics,82,400
e6d972b8-ce52-4a21-9f2b-35383acf102e,"A female child presents with hypeension, hyperpigmentation and virilization, she is most likely to be suffering from deficiency of?","Hypertension with virilization in a female suggests excess mineralocorticoid activity (from 11-deoxycorticosterone) alongside increased androgens. This is characteristic of 11β-hydroxylase deficiency, which also leads to ACTH elevation and hyperpigmentation.  The answer is (A)",A,A,True,11.82432188,Pediatrics,108,715
85e33247-150a-47bc-b932-0257d15b4d02,What known chromosomal reason could explain for autosomal recessive disorders where one parent is unaffected and the other is a carrier to cause the condition for the child?,The answer is (D),D,D,True,36.052306587,Pediatrics,105,1168
39068e69-df56-4510-aadd-80841cbad1f2,Best indicator for nutritional status for a child is –,"- Mid-upper arm circumference is a quick community screening tool for 1–5-year-olds, but not the best overall indicator across ages. - Head circumference reflects brain growth in infancy and is not a comprehensive nutritional indicator. - Chest circumference is not a reliable marker for nutritional status. - The rate of increase of height and weight (growth velocity) reflects ongoing nutritional status most accurately through growth monitoring.  The answer is (C)",C,C,True,13.483026562,Pediatrics,80,479
6da3a1ef-48c8-4441-adbc-12174810f486,Which vaccine to be given every year ?,"- Hepatitis A vaccine is typically a 2-dose series, not annual. - Pneumococcal vaccines (e.g., PCV, PPSV23) are given as one-time doses with possible boosters in specific groups, not yearly. - Influenza vaccine is recommended annually due to antigenic drift and waning immunity. - Chickenpox (varicella) vaccine is a 2-dose series, not annual.  The answer is (C)",C,C,True,5.423926623,Pediatrics,77,358
4cb159c6-fefb-400e-a87d-dd00e72a2940,A 3 month baby will have ________,The answer is (B),B,B,True,4.666203411,Pediatrics,76,272
3211af99-26bf-4fa3-a702-924410320c6c,"When a child is not able to perform the following motor functions such as skipping, walking on heels, hopping in place or going forwards in tandem gati, his motor development is considered to be below ?",The answer is (C),C,B,False,7.902728965,Pediatrics,108,656
a675eba5-6d97-4d18-96f2-eafa14245b9e,Which of the following is the treatment of choice for Stage – I Wilm's Tumor :,The answer is (B),B,B,True,10.105345153,Pediatrics,90,784
a7667a44-3de5-4f3f-8018-e13e8caa91a1,"A child presented with seizures. On examination an Oval hypopigmented macules noted on the trunk, Low IQ and angiofibroma on face. What is the most probable diagnosis",The answer is (A),A,A,True,2.504319513,Pediatrics,116,80
645b902a-d797-4ac6-ae7f-fac614ac91e0,3 years old child can do ?,The answer is (A),A,A,True,31.254676117,Pediatrics,84,1360
8370f8aa-c1d6-4a55-98a0-a27e90ca1144,A normal child will acquire complete neck control by,The answer is (B),B,B,True,6.847201518,Pediatrics,78,528
3f8c7b60-07f9-4c6b-80b1-83c7b4290148,Most common cause of stridor shortly after birth –,The answer is (C),C,C,True,5.120900958,Pediatrics,85,400
12481f8e-6fc9-42d1-a2eb-7e8fea250844,Difference in Murmurs of PDA and ASD is/are -,The answer is (D),D,D,True,15.726120721,Pediatrics,94,1104
7d1d5196-8cb2-4e56-8d89-ddfd3b3f067f,"14-year-old girl with history of postprandial abdominal pain (periumbilical), fever, weight loss since ten months. She also has episodes of passing blood in stools. What may be the likely diagnosis?","Chronic periumbilical postprandial pain with fever, weight loss, and intermittent hematochezia over months suggests inflammatory bowel disease. In adolescents, Crohn’s disease commonly presents with abdominal pain, weight loss, fever, and blood in stools. The other options do not fit this systemic, chronic inflammatory picture.  The answer is (C)",C,C,True,4.713902144,Pediatrics,114,401
afa78690-28c6-4758-a85f-93d3340cda6b,What is the most common cause of preload disorders in children?,The answer is (B),B,B,True,3.67166322,Pediatrics,88,272
7275966c-90ac-4d45-9c26-75e590576b1c,Height of child acquire 100 cm in?,"Step-by-step reasoning: - Average length at birth is about 50 cm. - By 1 year, average length is about 75 cm. - A common pediatric rule is that birth length doubles by around 4 years, i.e., about 100 cm at 4 years. - Since 4 years is not an option, the closest age provided at which a child would approximate 100 cm is 3.5 years (children are typically around 98–100 cm between 3.5 and 4 years).  The answer is (B)",B,C,False,39.232314577,Pediatrics,85,1979
365b3440-2de0-4615-81ae-318505b7b666,Which of the following reflexes is not present at birth –,"The Symmetric Tonic Neck Reflex (STNR) typically emerges later in infancy (around 6–9 months), whereas the Asymmetric Tonic Neck Reflex, Moro’s reflex, and Crossed Extensor Reflex are present at birth.  The answer is (C)",C,C,True,6.788056438,Pediatrics,87,576
de05cc87-3f54-4ee7-bb25-24579064b355,Acquired extra - cranial infection that causes Aqueductal Stenosis is -,"Aqueductal stenosis can be acquired due to post-infectious ependymitis, and mumps is a classic extracranial infection associated with this mechanism.  The answer is (B)",B,B,True,11.676008653,Pediatrics,90,690
36a0e2d4-13cd-477e-88f3-d4caed45e971,Characteristic symptom of asthma -,"Wheezing is the characteristic symptom of asthma due to airway narrowing and bronchospasm, typically presenting as an expiratory musical sound. Clubbing is not associated with asthma, stridor suggests upper airway obstruction, and bradycardia is not characteristic.  The answer is (B)",B,B,True,4.199629626,Pediatrics,71,195
6e0ea27c-6ca4-4d6f-9906-8d3f85d7917e,4 years old child having palpable abdominal mass & hypeension with sweating & diarrhea is due to,The answer is (A),A,A,True,3.904877909,Pediatrics,98,336
fd0cb17d-e638-4d32-9fda-d07f70459a4f,A 45 day-old infant developed icterus and two days later symptoms and signs of acute liver failure appeared. Child was found to be positive for HbsAg. The mother was also HBs Ag carrier. The mother's hepatitis B serological profile is likely to be:,The answer is (C),C,B,False,13.886904838,Pediatrics,139,1168
9d1e5c3b-e240-4efd-9379-fc807ebb19b3,Chromosomal anomalies more than 20% is associated with –,"Omphalocele has a high association with chromosomal anomalies (commonly trisomies 13, 18, 21), often exceeding 20%, whereas gastroschisis and spina bifida have much lower rates of chromosomal aneuploidy association.  The answer is (B)",B,B,True,7.222984931,Pediatrics,85,584
60b53f73-7d54-4f9c-b812-a49b541a1a41,"A term neonate is brought to the pediatric emergency with a history of not feeding well for last 6 hours. On probing, there was a history suggestive of chorioamnionitis and premature rupture of membrane in the mother. Which of the following should be the best approach to manage this baby?","Given maternal chorioamnionitis and PROM, and the neonate is symptomatic (poor feeding), early-onset neonatal sepsis must be presumed. The best approach is to obtain blood cultures and start empiric IV antibiotics immediately.  The answer is (A)",A,A,True,8.082662813,Pediatrics,153,318
a033fce2-9a88-43fc-b4c3-df82ec23fe6e,"An 8 days old male infant is brought to the emergency department with vomiting, lethargy, dehydration and features of shock. Clinical examination reveals hyperpigmentation of the genital skin and normal external genitalia. Abdominal examination is unremarkable. blood tests revealed sodium of 124 mecill, potassium of 7 meq/1 and hypoglycemia. Which of the following is the most likely diagnosis:",The answer is (A),A,A,True,7.868527728,Pediatrics,168,464
53a1e252-785f-4720-b5df-bee628aa588d,Most common cause of ARDS in children is:,The answer is (C),C,C,True,3.16516224,Pediatrics,76,208
8b26f8ae-2037-4c27-8f1e-0829d33803ae,Child able to make tower of 5-6 cubes at which age?,The answer is (B),B,C,False,5.322793878,Pediatrics,83,400
812b3c91-0ed3-46bb-819f-e57b82cb9f7e,A child can laugh aloud at the age of:-,"- Key developmental milestones:   - Social smile: around 6 weeks (1.5 months)   - Laughs aloud: around 4 months   - Babbling: around 6 months   - Stranger anxiety, pincer grasp: around 9 months  Therefore, the milestone of laughing aloud aligns with about 4 months.  The answer is (B)",B,B,True,5.106450779,Pediatrics,79,341
c5d836af-8f58-4fd1-9616-382f483ece8b,Lymphoma in children predominantly seen at what age ?,The answer is (C),C,C,True,10.097203726,Pediatrics,83,848
cabc2713-23d2-458c-91e8-a9361d1126b4,Class IV lupus nephritis is:,The answer is (D),D,D,True,4.213209571,Pediatrics,87,336
ec6af887-0794-4731-b0c1-313f3836086d,Initial drug of choice in a child with status epilepticus –,The answer is (A),A,A,True,5.83738334,Pediatrics,83,400
d7dd173b-4890-4cc3-bd41-9998eb7855c2,"4 day old newborn baby having icterus involving sole, bilirubin level (mg/dl) ?",The answer is (B),B,B,True,7.228432949,Pediatrics,86,528
896eeec4-310f-4790-b757-b215771b1d4b,Molar ratio of Sodium and Glucose in WHO ORS is:,The answer is (A),A,A,True,15.722440252,Pediatrics,86,1040
c5ca8e6e-703a-4f94-96d2-026169ca2819,MC deficient enzyme in Congenital adrenal hyperplasia: March 2013,The answer is (A),A,A,True,2.619307653,Pediatrics,108,208
ab9e09e9-f33e-42b1-9a3b-0f972a4dc197,Commonest type of cong. cyanotic hea disease is,"The most common cyanotic congenital heart disease is Tetralogy of Fallot (TOF). ASD, VSD, and PDA are typically acyanotic lesions.  The answer is (C)",C,C,True,2.684559322,Pediatrics,74,241
2724b61d-4c57-4f0f-bdc0-8a912143f0b1,Elemental iron and folic acid content of paediatric iron folic acid tablet supplied under INCH programme are –,"- The pediatric IFA formulation under India’s iron supplementation programs (earlier INCH/now NIPI/Anemia Mukt Bharat) provides 20 mg elemental iron with 100 microgram folic acid for under-five children. - This matches the pediatric tablet (alternative to syrup) used for 6–59 months when syrup isn’t used, and aligns with standard national guidelines.  The answer is (A)",A,A,True,13.275020794,Pediatrics,127,1118
4bd2f1dd-d12f-455c-bf24-c4db95e32a27,The most common genetic cause of liver disease in children is -,The answer is (B),B,B,True,2.410496087,Pediatrics,91,208
48b7d710-8416-4ffd-910e-5c2a5f48ca3b,A 2 year old boy presents to the clinic with few episodes of sudden onset of colicky abdominal pain for a sho time after which he is completely normal. On examination currant jelly stool was noted in his diapers and a mass was palpated in his abdomen. Which of the following is the most common location of this abnormality?,"The child’s intermittent colicky abdominal pain, currant jelly stools, and palpable abdominal mass are classic for intussusception. In young children, the most common type is ileocolic, where the terminal ileum telescopes into the colon.  The answer is (B)",B,B,True,4.878402541,Pediatrics,140,258
d38221c3-3d71-44ce-b1a3-01e4c841c423,Which among the following is the most common chromosomal anomaly encountered in spontaneously aboed foetuses?,The answer is (D),D,D,True,2.811429101,Pediatrics,96,272
f1474813-ccc7-4427-b2ca-e474301aa5fa,Which of the following is Not associated with congenital hypothyroidism?,The answer is (C),C,C,True,9.544804222,Pediatrics,85,656
44d6b86b-86ac-4efa-8408-04979cb79f14,"If a neonate has warm abdomen, but cold extremities then the baby has?",Warm abdomen with cold extremities indicates cold stress.  The answer is (C),C,C,True,6.956671129,Pediatrics,83,602
7b6f27b4-4aeb-460d-b843-73de80de1ef3,A one day old baby presents with excessive frothing from mouth and baby was cyanosed:,"Excessive frothing from the mouth in a neonate, especially with cyanosis and often choking during feeds, is classic for esophageal atresia with/without tracheoesophageal fistula. Other causes like diaphragmatic hernia or lung anomalies cause respiratory distress but not prominent frothing.  The answer is (A)",A,A,True,3.60144762,Pediatrics,95,333
a3abe475-6ee4-413b-867b-7a24613a99d9,Intussusception is caused by:,The answer is (A),A,A,True,3.150091249,Pediatrics,86,272
cf773a89-7c49-4bb8-8d99-4ccae09dda4e,Antiendomysial antibody is used in screening of ?,The answer is (C),C,A,False,2.581106548,Pediatrics,81,208
f24f5a9f-0033-47a0-9ce7-fbaeb3d85ef0,In a 3 year old most common cause of Hepatitis B is,The answer is (C),C,C,True,20.231936859,Pediatrics,82,848
9b5204b3-5355-4c19-9694-9f8c0c1d96d4,Which among the following is NOT a feature of fetal alcohol syndrome?,The answer is (C),C,C,True,3.805637176,Pediatrics,84,336
512df70d-d91a-469e-a756-62427d8fbcec,"In Kawasaki disease, desquamation and denudation of skin from fingers and toes occur at","Kawasaki disease has an acute febrile phase (first 1–2 weeks) followed by a subacute phase (approximately weeks 2–3) when periungual desquamation of fingers and toes typically appears. Therefore, desquamation occurs in the 2nd–3rd week.  The answer is (B)",B,B,True,7.146731163,Pediatrics,101,527
64168483-ee9b-4e9f-9426-398295d8f02b,Most common cause for acute infantile gastroenteritis is?,The answer is (D),D,D,True,4.937112174,Pediatrics,78,336
b35fcef8-1d24-417f-af98-50a8742fb700,Deficit in weight for height in a 3 years old child indicates –,"Weight-for-height deficits indicate wasting, which reflects acute malnutrition.  The answer is (A)",A,A,True,5.416991934,Pediatrics,86,477
1178fc34-0ce0-49ec-83e5-76bc0819ee5c,The most common anomaly of the upper urogenital tract is,The answer is (A),A,A,True,9.270198078,Pediatrics,93,464
48ffb826-8ec6-4091-bd50-e4aed0d5eacd,Most common cause of shunt infection following a Ventriculo-Peritoneal shunt is:,The answer is (B),B,B,True,2.087103876,Pediatrics,93,144
9187293b-a7e6-4395-9ba6-3cb269ac5f5f,A child can withhold and postpone his/her bowel movements at _______,The answer is (B),B,C,False,11.198799652,Pediatrics,82,912
10260f6d-f406-431a-ae29-115f89bcb7ce,Erythema infectiosum is seen in –,Erythema infectiosum is also known as fifth disease (caused by Parvovirus B19).  The answer is (B),B,B,True,4.982328242,Pediatrics,77,359
45ec9520-a66c-4b02-8fb0-01de35c35ae7,Most common organ involved in congenital Tb is?,The answer is (A),A,A,True,5.029609681,Pediatrics,71,335
8e666d76-e390-42a4-8390-9fe031088129,Best marker for chronic PEM is -,The answer is (B),B,B,True,3.627899778,Pediatrics,74,272
4c7eac94-1508-40c3-b92f-4a6ead6a3c09,Most common cause of acute retention of urine in child of 2 year age -,"Acute urinary retention in toddlers is most commonly due to meatal irritation/ulceration with scab formation that transiently occludes the meatus. Posterior urethral valves typically cause chronic obstruction presenting earlier, urethral stones are uncommon at this age, and duplication of the renal pelvis does not cause retention.  The answer is (C)",C,C,True,10.353564783,Pediatrics,94,657
bd623775-df8c-4061-a5bb-68eafb54fe8f,Porencephaly refers to –,The answer is (C),C,C,True,7.387437193,Pediatrics,90,592
8f70c1be-1adf-4ce3-b7c4-fd47d22db38c,A child presented with Intermittent episodes of left sided flank pain. Ultrasonography reveals large hydronephrosis with dilated renal pelvis and coical thinning with a normal ureter. Kidney differential function was observed to be 19% which of the following is the best management,The answer is (B),B,B,True,10.871851606,Pediatrics,126,784
91a46a0f-4349-48eb-9ecf-bdd05bc6f8d2,Baby friendly Hospital initiative (BFHI) recommends:,"The answer is (B, D)",B,B,True,6.129966495,Pediatrics,88,530
d0dc31b0-b947-45f6-9fd0-55c7c16ce61a,Best serogical marker of Down&;s syndrome in first trimester is,The answer is (C),C,C,True,4.226014112,Pediatrics,85,400
c155640b-866f-4868-a7ce-77eb167c9ed7,Ponderal index for a malnourished child is ____________,The answer is (B),B,B,True,9.797761155,Pediatrics,82,592
38449163-146b-4ff7-90c2-0ce5f01577d8,Level of trachea bifurcation in pediatic patient is ?,"- In adults, the tracheal bifurcation (carina) is typically at the T4–T5 level. - In pediatric patients, especially infants and young children, the carina lies higher compared to adults. - Standard pediatric anatomy references place the carina around the T3 level.  The answer is (B)",B,B,True,6.153275767,Pediatrics,78,333
b3cbd6cb-f747-4a76-b24f-38a725e075db,"A young female presents with a history of dyspnoea on exertion. On examination, she has wide, fixed split S2 with ejection systolic murmur (III/VI) in left second intercostal space. Her ECG shows left axis deviation. The most probable diagnosis is –","Wide, fixed split S2 with an ejection systolic murmur at the left upper sternal border indicates increased flow across the pulmonary valve due to an atrial septal defect. Left axis deviation on ECG specifically points to an ostium primum ASD (classically associated with left anterior fascicular block), whereas ostium secundum ASD typically shows right axis deviation. Other options are less consistent with a fixed split S2 and this ECG finding.  The answer is (C)",C,C,True,6.325757794,Pediatrics,149,490
