ID,Problem,Model Response,Extracted Answer,Ground Truth,Correct,Latency,Input Tokens,Output Tokens
590,What does 'modus operandi' mean?,The answer is (A),A,A,True,3.526312124,75,208
593,What does 'fps' stand for in video?,The answer is (A),A,A,True,3.575424766,78,144
595,What is the name of the Egyptian god of the sun?,"Ra is the primary ancient Egyptian sun god, often depicted with a sun disk. Osiris is god of the afterlife, Anubis is god of mummification, and Horus is the sky/falcon god.  The answer is (C)",C,C,True,2.554252438,76,125
597,What company makes the PlayStation?,The answer is (D),D,D,True,2.427505228,67,144
588,What is the highest score in a game of bowling?,The answer is (C),C,C,True,5.494287912,75,400
599,What color is Marge Simpson's hair?,The answer is (D),D,D,True,2.232430933,69,144
601,What sport is played at Wimbledon?,The answer is (D),D,D,True,2.915458695,68,144
598,What does 'status quo' mean?,The answer is (C),C,C,True,4.022024761,75,272
600,What is the name of a stored value in programming?,The answer is (C),C,C,True,3.768156606,71,272
594,What is the name of the two dots placed over letters like 'ü'?,"- The two dots over letters like ü indicate a change in vowel quality in German; this mark is called an umlaut. - In other languages (e.g., French, Spanish), the same two-dot mark can indicate that a vowel is pronounced separately; in that context, it’s called a diaeresis. - Tilde (~) is a wavy line (e.g., ñ), circumflex (^) is a caret over a letter (e.g., â), and cedilla (¸) is a hook under a letter (e.g., ç).  The answer is (B)",B,B,True,5.094112772,85,321
602,What streaming service created 'Stranger Things'?,The answer is (C),C,C,True,3.027085683,71,208
605,How many strings does a standard guitar have?,"- A standard guitar in common use (acoustic or electric) is designed with six strings. - Variants exist (e.g., 12-string, 7-string, bass with 4 or 5), but the standard guitar has 6.  The answer is (D)",D,D,True,2.743226147,73,131
604,What is the name of the Egyptian goddess of the sky?,The answer is (B),B,B,True,3.14510174,74,144
603,What does 'tempo' mean in music?,The answer is (C),C,C,True,3.590538069,72,208
606,What is the literary term for repeating a word or phrase for effect?,The answer is (C),C,C,True,3.557790893,80,208
596,What is the name of the fairy in Peter Pan?,The answer is (C),C,C,True,6.526928117,75,464
607,What sport uses the term 'ace' for a served point won without the opponent touching the ball?,The answer is (C),C,C,True,2.816916917,83,144
608,What type of animal is a dolphin?,The answer is (D),D,D,True,3.364978355,73,208
611,What does 'a.m.' stand for?,The answer is (B),B,B,True,2.593913313,78,144
609,What is the name for the spacing between groups of letters uniformly?,The answer is (D),D,D,True,3.531217431,75,272
612,What type of animal is Dumbo?,The answer is (C),C,C,True,3.54077014,69,272
614,What gas is primarily responsible for global warming?,The answer is (C),C,C,True,3.133059721,72,144
619,What is the capital of Oman?,The answer is (D),D,D,True,2.228755668,71,80
617,What is the capital of Bahrain?,The answer is (C),C,C,True,2.942745405,73,144
610,What is the name of the award given for excellence in film?,"Grammys honor music, Emmys honor television, Tonys honor theater, and Oscars (Academy Awards) honor film.  The answer is (D)",D,D,True,5.603170181,73,362
616,What is the name of the stick used in ice hockey?,The answer is (C),C,C,True,3.978071833,74,208
618,What is the capital of Montenegro?,"Montenegro’s current capital is Podgorica (while Cetinje is the historical/royal capital). Among the options, Podgorica is listed as D.  The answer is (D)",D,D,True,3.161154608,72,177
622,What does 'de jure' mean?,The answer is (D),D,D,True,2.114375472,74,80
620,What does 'TB' stand for?,"TB refers to a unit of digital storage measured in bytes (not bits), so it stands for terabytes.  The answer is (C)",C,C,True,3.45495561,75,166
613,What is the name of the Norse god of thunder?,The answer is (C),C,C,True,5.924849775,73,144
621,What does 'IDE' stand for in programming?,The answer is (B),B,B,True,2.822481108,78,144
615,What is the name of the protective shell a caterpillar makes before becoming a butterfly?,The answer is (D),D,D,True,6.014862195,79,336
625,What is the capital of Costa Rica?,The answer is (B),B,B,True,2.440920375,73,144
628,What is the name of the story about a boy who cried wolf?,The answer is (A),A,A,True,1.784412555,89,80
630,What is the largest desert in the world?,The answer is (D),D,D,True,1.730748703,70,80
626,How many strings does a violin have?,The answer is (D),D,D,True,3.316600025,72,272
623,What is the name for a group of musicians who play classical music together?,The answer is (C),C,C,True,3.96293916,75,272
624,What is the name of the boundary at which objects cannot escape a black hole's gravity?,"- Photon sphere: region where light can orbit a black hole but escape is still possible with perturbations; not the point of no return. - Singularity: the central point of infinite density inside the black hole, not the boundary. - Accretion disk: hot, glowing matter orbiting outside the black hole. - Event horizon: the boundary beyond which nothing can escape.  The answer is (D)",D,D,True,4.205173499,84,284
632,What is the name for animals that eat both plants and meat?,The answer is (C),C,C,True,2.056210473,81,80
634,What does 'por favor' mean in Spanish?,The answer is (C),C,C,True,1.851840102,71,80
629,What is the second most populated country in the world?,The answer is (D),D,D,True,3.739762545,71,208
627,What is the name for the process of converting sunlight into electricity?,Converting sunlight directly into electricity using solar cells is known as the photovoltaic effect.  The answer is (B),B,B,True,4.760371798,82,352
633,What is the tallest animal in the world?,The answer is (B),B,B,True,3.257940057,71,272
635,What black and white animal is known for its strong smell defense?,The answer is (C),C,C,True,2.934456788,77,208
636,What does 'xie xie' mean in Mandarin?,The answer is (C),C,C,True,2.930930528,73,144
637,What is a pun?,The answer is (A),A,A,True,2.830937589,77,208
638,What is a young horse called?,"A pup is a young dog, and a calf is a young cow. A colt is specifically a young male horse. The general term for a young horse of either sex is ""foal.""  The answer is (C)",C,C,True,2.774143701,69,183
639,What does 'HTTP' stand for?,The answer is (B),B,B,True,2.718099766,81,208
641,What is the capital of Malta?,The answer is (C),C,C,True,2.265335759,71,80
640,Who proposed the theory of gravity after seeing an apple fall?,The answer is (C),C,C,True,2.639993883,79,144
642,What does the prefix 'tri-' mean?,The answer is (C),C,C,True,1.97716306,69,80
646,What is the last month of the year?,The answer is (C),C,C,True,1.904766741,69,144
643,What color is a sapphire?,The answer is (B),B,B,True,3.008560408,66,208
651,What is the most popular programming language for web development (frontend)?,The answer is (D),D,D,True,1.519943951,74,80
645,How many innings are in a standard baseball game?,The answer is (C),C,C,True,2.925359118,74,208
648,What year was Google founded?,The answer is (C),C,C,True,2.648280162,74,208
647,What is the national bird of India?,The answer is (D),D,D,True,2.92237511,69,144
649,What is the symbol on the Canadian flag?,The answer is (A),A,A,True,2.336945463,73,144
653,What is the name for a word's dictionary definition?,The answer is (D),D,D,True,2.125377238,75,80
650,In which country did the martial art Taekwondo originate?,The answer is (D),D,D,True,3.611965567,73,208
654,What does 'HTML' stand for?,The answer is (B),B,B,True,2.091124281,83,144
652,What is the name of the Norse king of the gods?,The answer is (D),D,D,True,2.627951577,74,144
657,What is the capital of Bosnia and Herzegovina?,The answer is (D),D,D,True,1.617851504,75,80
631,What is the name of the trophy in the NBA Finals?,The answer is (B),B,B,True,9.906348578,83,464
658,What country did croissants originate from?,The answer is (B),B,B,True,2.018842663,68,80
656,What type of animal is a frog?,The answer is (C),C,C,True,2.150676412,74,80
655,What does 'responsive design' mean in web development?,The answer is (B),B,B,True,2.758721761,87,208
662,"In volleyball, how many players are on each side of the net?",The answer is (D),D,D,True,1.901237664,78,80
663,What is the boiling point of water in Celsius?,The answer is (C),C,C,True,2.077561926,78,144
664,What does 'IoT' stand for?,The answer is (A),A,A,True,2.121718993,77,144
660,What is tofu made from?,The answer is (C),C,C,True,2.81201403,68,208
661,What two colors make purple?,The answer is (C),C,C,True,2.86464515,74,208
659,What is the name for an introductory section of a book or play?,The answer is (D),D,D,True,3.468020675,77,208
666,What is the main character's name in 'The Simpsons'?,The answer is (C),C,C,True,2.748042877,74,208
668,What does 'adiós' mean in Spanish?,The answer is (D),D,D,True,1.592688269,71,80
667,What is the file extension for a GIF image?,The answer is (B),B,B,True,2.586341783,74,144
670,What does 'FAQ' stand for?,The answer is (B),B,B,True,1.91859375,78,144
665,What is the national animal of Scotland?,"Scotland’s official national animal is the unicorn, a longstanding symbol in Scottish heraldry. The answer is (D)",D,D,True,4.217923261,71,354
671,What does 'GUI' stand for?,The answer is (C),C,C,True,2.136948522,78,144
672,What is syntax?,The answer is (B),B,B,True,2.171950412,69,144
644,What is the name of Adobe's free design tool launched as a competitor to Figma?,The answer is (A),A,A,True,9.971373571,80,528
669,What does 'VIP' stand for?,The answer is (B),B,B,True,2.689175984,77,144
676,What is the name of the famous palace in Versailles?,The answer is (C),C,C,True,2.075129369,83,80
674,What is the term for protecting computer systems from attacks?,The answer is (C),C,C,True,2.975908185,72,144
681,What is the capital of Jamaica?,The answer is (C),C,C,True,2.379423237,73,144
680,What is the name of the largest lake in the world?,The answer is (C),C,C,True,2.535124619,80,80
682,What is the name of the fairy tale character who is made of wood and wants to be a real boy?,The answer is (A),A,A,True,2.584770961,89,144
675,What type of animal is a crocodile?,The answer is (D),D,D,True,4.156221652,75,272
679,What is the capital of Mozambique?,The answer is (D),D,D,True,3.169742255,72,144
677,What is the primary colors in painting (traditional)?,The answer is (A),A,A,True,3.85701942,87,272
684,How many times has Brazil won the FIFA World Cup?,The answer is (C),C,C,True,2.577831162,75,144
673,What is the name of the fairy tale where a girl eats a poisoned apple?,The answer is (D),D,D,True,5.967538698,80,144
686,How many colors are in a rainbow?,The answer is (C),C,C,True,2.059193373,72,80
687,How often are the Summer Olympics held?,The answer is (C),C,C,True,2.187340589,80,144
678,What is the capital of Myanmar?,"The capital of Myanmar is Naypyidaw, which replaced Yangon as the capital in the mid-2000s.  The answer is (C)",C,C,True,5.065830499,72,360
685,How many official languages does Switzerland have?,The answer is (C),C,C,True,2.610112869,72,144
688,What is the name of the largest organ in the human body?,The answer is (D),D,D,True,2.399353351,74,144
689,What is the most common blood type in humans?,The answer is (C),C,C,True,2.498181652,70,144
690,What is the capital of Yemen?,The answer is (D),D,D,True,2.208063798,72,80
691,What is 'serif' in typography?,The answer is (B),B,B,True,1.726373154,88,80
683,What does 'OS' stand for in computing?,"OS stands for Operating System, the core software that manages a computer’s hardware and software resources. The answer is (B)",B,B,True,5.173556768,74,355
692,How many months are in a year?,The answer is (C),C,C,True,2.079142004,72,144
695,What does 'grazie' mean in Italian?,The answer is (D),D,D,True,2.220993315,71,144
696,What type of galaxy is the Milky Way?,"The Milky Way is a barred spiral galaxy, which falls under the spiral category.  The answer is (D)",D,D,True,2.749269268,74,161
694,What does 'CLI' stand for?,The answer is (B),B,B,True,3.070553528,76,208
699,What genre of book involves solving a mystery?,The answer is (D),D,D,True,2.302551627,73,144
693,Who invented the light bulb?,The answer is (C),C,C,True,3.837629162,71,208
700,What is the name of the theory about the origin of the universe?,The answer is (C),C,C,True,2.67986069,83,144
698,What chemical is the ozone layer primarily made of?,"The ozone layer is a region in the stratosphere with a high concentration of ozone molecules. Ozone is a triatomic form of oxygen (O3), distinct from the diatomic oxygen (O2) we breathe. It absorbs harmful ultraviolet radiation. Therefore, the correct choice is ozone (O3).  The answer is (C)",C,C,True,3.032373394,79,206
701,What is the name of a group of crows?,The answer is (B),B,B,True,2.653727193,72,144
697,What is the name of the fairy tale where a girl visits the three bears?,"- The fairy tale involving a girl who enters the house of three bears, tries their porridge, chairs, and beds, is ""Goldilocks and the Three Bears."" - Among the options, ""Goldilocks"" corresponds to that story.  The answer is (C)",C,C,True,4.20222219,85,258
703,How many letters are in the Arabic alphabet?,The answer is (C),C,C,True,2.446252616,73,144
702,What does 'IP' stand for in IP address?,The answer is (A),A,A,True,3.349116624,75,208
707,What is the name of the book that contains facts about many topics?,The answer is (B),B,B,True,2.981331206,75,144
706,What is the name of the highest civilian award in the USA?,The answer is (C),C,C,True,3.464551173,83,144
708,What is the capital of Japan?,The answer is (C),C,C,True,3.039929855,67,208
709,What does 'SDK' stand for?,The answer is (B),B,B,True,3.64866703,76,208
712,What is the most spoken language in the world by native speakers?,The answer is (D),D,D,True,2.704128766,74,144
704,What is iambic pentameter?,The answer is (B),B,B,True,4.824307006,91,272
711,What is the name of the longest bone in the human body?,The longest bone in the human body is the femur (thigh bone).  The answer is (C),C,C,True,3.545280622,76,224
713,What is a group of lions called?,The answer is (C),C,C,True,3.548234431,69,208
710,What is the largest planet in our solar system?,The answer is (D),D,D,True,4.923520467,71,272
705,How many planets in the solar system are closer to the Sun than Earth?,The answer is (C),C,C,True,6.015361906,79,336
719,What is a synonym?,A synonym is a word with a similar meaning to another word. The answer is (C),C,C,True,1.924973002,81,93
716,What is the term for when a king is under direct attack in chess?,The answer is (C),C,C,True,3.13468344,78,144
717,What is the capital of Afghanistan?,The answer is (D),D,D,True,3.038438516,74,144
715,What is the name of the programming language created by Apple for iOS apps?,The answer is (D),D,D,True,4.315542387,78,144
714,How long does it take light from the sun to reach Earth?,The answer is (B),B,B,True,4.796976514,81,272
725,What is the name for a concluding section after the main story?,The answer is (D),D,D,True,3.209156692,77,144
723,What is the name of the most famous dog astronaut?,The answer is (C),C,C,True,4.141517298,76,272
727,What is the capital of Algeria?,The answer is (C),C,C,True,2.42847191,71,144
720,What is an antonym?,The answer is (B),B,B,True,5.514666982,83,208
721,What is the capital of Belgium?,The answer is (C),C,C,True,5.603134969,69,272
724,What is the name of Anthropic's AI assistant?,The answer is (D),D,D,True,4.404202826,73,272
718,What is a simile?,The answer is (B),B,B,True,7.143486582,88,464
728,What is the name of the most prestigious scientific award?,"The Nobel Prize is widely regarded as the most prestigious scientific award across multiple disciplines (Physics, Chemistry, Physiology or Medicine), whereas the Fields Medal is specific to mathematics, the Turing Award to computer science, and the Lasker Award to biomedical research.  The answer is (C)",C,C,True,3.462788386,78,196
722,What is the name for the story told within a story?,The answer is (C),C,C,True,6.186802728,76,208
732,Who invented the telephone?,The answer is (C),C,C,True,2.294678773,74,144
730,What is the name for animals that give birth to live young?,The answer is (B),B,B,True,2.973540634,86,144
729,What is the name of the most popular image editing software?,"- We compare the options:   - Paint is a basic drawing tool, not widely used for advanced image editing.   - GIMP is a popular open-source editor but less widely adopted in professional settings.   - Lightroom is focused on photo management and color correction, not full image editing.   - Photoshop is the industry standard and most widely used image editing software worldwide.  The answer is (D)",D,D,True,3.958029239,73,218
736,What is the name for a computer program that replicates itself?,The answer is (B),B,B,True,2.470207495,76,144
734,"In HTML, what does a 'tag' do?",The answer is (B),B,B,True,3.327853125,79,144
726,What is the name of the symbol used in music to indicate the beginning of a staff?,"A clef is the symbol placed at the beginning of the staff to indicate the pitch of the notes on the lines and spaces (e.g., treble, bass). The key signature and time signature appear after the clef.  The answer is (C)",C,C,True,7.101301442,81,446
733,What is the name of the first space station?,The answer is (C),C,C,True,3.79057306,75,144
731,What year was TikTok founded?,The answer is (A),A,A,True,5.701657493,75,272
739,What is the name of the largest rainforest in the world?,The answer is (B),B,B,True,2.931942134,83,144
740,What type of energy comes from the sun?,The answer is (C),C,C,True,2.130063383,74,80
737,What is the most popular sport in the world?,"Soccer (association football) has the largest global fan base and participation, making it the most popular sport worldwide.  The answer is (D)",D,D,True,5.036014282,73,295
741,What is 'latency' in networking?,The answer is (B),B,B,True,2.665958847,85,144
743,What is the capital of Honduras?,The answer is (C),C,C,True,2.438823489,76,144
742,What is the name of the most popular open source operating system?,The answer is (D),D,D,True,2.663871773,74,144
738,What is the name of the study of insects?,The answer is (C),C,C,True,4.360164861,76,272
735,What is the name of the nearest galaxy to the Milky Way?,The answer is (D),D,C,False,5.690392541,86,400
746,What is the capital of Colombia?,The answer is (D),D,D,True,1.376028733,70,80
747,What is the name of the change from solid directly to gas?,The answer is (B),B,B,True,2.024503439,78,80
744,What is the capital of Kazakhstan?,The answer is (B),B,B,True,3.628625051,73,208
749,What is the name of the study of reptiles and amphibians?,The answer is (C),C,C,True,2.079697664,81,144
745,What is the name of the body part that produces insulin?,The answer is (D),D,D,True,3.049949457,76,144
750,What do you call a humorous 5-line poem?,"A haiku is a 3-line poem, typically about nature. An ode is a lyrical poem, not fixed to 5 lines. A sonnet has 14 lines. A limerick is a humorous 5-line poem with a characteristic rhythm and rhyme scheme.  The answer is (D)",D,D,True,2.85741045,75,199
751,What is Mario's brother's name in Nintendo games?,The answer is (B),B,B,True,2.84562675,75,144
752,How many days are in a leap year?,The answer is (B),B,B,True,3.14618717,73,208
753,What programming language is known for its use of '#include'?,The answer is (D),D,D,True,3.162851864,74,144
754,What is a baby goat called?,The answer is (C),C,C,True,4.311692628,69,272
760,What is the name of the Roman goddess of love?,The answer is (D),D,D,True,1.88481707,73,80
758,What is the capital of Thailand?,The answer is (C),C,C,True,2.690882569,69,144
748,Who established the Nobel Prize?,The answer is (A),A,A,True,4.998575119,71,400
761,What is the name for the annual movement of animals from one place to another?,The answer is (B),B,B,True,2.185299372,79,80
755,What does 'VR' stand for?,"VR commonly stands for Virtual Reality, a computer-generated immersive environment experienced through specialized hardware like headsets.  The answer is (A)",A,A,True,4.536401922,72,292
759,What HTML tag is used to display an image?,The answer is (A),A,A,True,3.253696214,74,208
763,What does 'merci' mean in French?,The answer is (D),D,D,True,1.882335787,70,80
756,What is the name for a play written to be performed?,The answer is (C),C,C,True,5.516229838,75,336
768,What is the capital of Zimbabwe?,The answer is (D),D,D,True,1.416376321,72,80
766,What color do you get when you mix red and yellow?,The answer is (B),B,B,True,2.798261938,72,208
769,What is the capital of Cuba?,The answer is (B),B,B,True,1.969057166,74,80
765,What is the main ingredient in a margarita?,The answer is (C),C,C,True,3.299086407,72,208
767,What is the name for the first sentence of an essay designed to grab attention?,The answer is (C),C,C,True,2.662484531,77,144
762,What is a baby duck called?,"A baby duck is called a duckling; cygnet is a baby swan, gosling is a baby goose, and chick refers to chickens.  The answer is (D)",D,D,True,4.828770447,71,303
764,What family of instruments does a drum belong to?,The answer is (D),D,D,True,3.807892751,72,208
773,What is the name of the data structure that follows First In First Out?,The answer is (B),B,B,True,2.433243732,76,80
776,What is the currency of Australia?,The answer is (B),B,B,True,2.03785608,71,80
770,What does 'GB' stand for?,The answer is (B),B,B,True,3.921037114,76,208
775,What is a 'cache' in computing?,The answer is (B),B,B,True,2.623972733,80,144
772,What is the symbol for carbon dioxide?,"Carbon dioxide consists of one carbon atom and two oxygen atoms, so its chemical formula is CO2.  The answer is (C)",C,C,True,3.870414192,74,228
778,What does 'gracias' mean in Spanish?,The answer is (D),D,D,True,2.53724343,71,144
777,What is the deepest ocean trench on Earth?,The answer is (B),B,B,True,2.823215584,78,80
774,What country did pizza originate from?,The answer is (D),D,D,True,3.157370642,67,272
771,In which year did the Berlin Wall fall?,The answer is (C),C,C,True,4.64490812,77,272
779,What is the national animal of China?,The answer is (C),C,C,True,1.617037447,75,80
780,What is the national bird of the United States?,The answer is (A),A,A,True,2.423220728,75,208
782,What is the currency of Russia?,The answer is (D),D,D,True,2.821029907,73,144
787,What is the file extension for HTML files?,The answer is (A),A,A,True,2.049609475,78,80
788,What does 'WAN' stand for?,The answer is (A),A,A,True,2.239614566,76,144
781,What does 'narrator' mean?,The answer is (C),C,C,True,4.110294579,77,272
783,What is the name for planting trees to restore forests?,The answer is (A),A,C,False,4.027037613,81,208
784,What is the largest continent?,The answer is (A),A,A,True,3.828732957,66,208
785,What country is Chichen Itza located in?,The answer is (D),D,D,True,3.926432647,70,272
786,What is the name of the book that contains all words in a language with their meanings?,The answer is (D),D,D,True,4.999789006,82,272
789,What year was YouTube founded?,The answer is (D),D,D,True,3.865220058,75,272
791,What does 'konnichiwa' mean in Japanese?,"In Japanese, ""konnichiwa"" is a daytime greeting meaning ""hello"" or ""good afternoon.""  The answer is (C)",C,C,True,3.624193016,77,230
793,What is the capital of Ecuador?,The answer is (C),C,C,True,2.772134458,71,144
790,What is the name of the most prestigious literary award?,The Nobel Prize in Literature is generally regarded as the most prestigious global literary award.  The answer is (D),D,D,True,4.472249289,77,288
797,What is the capital of Kosovo?,The answer is (D),D,D,True,1.997428755,74,80
795,What is the name of the trophy given to the winner of the Super Bowl?,The answer is (A),A,A,True,3.330615717,82,144
798,What is the color of the Incredible Hulk?,The answer is (C),C,C,True,1.964848594,69,80
792,What is the most translated book in the world?,The answer is (C),C,C,True,4.406428651,76,272
794,What is the capital of Sweden?,The answer is (D),D,D,True,3.52064796,70,208
796,How many zeros are in one thousand?,The answer is (B),B,B,True,3.414225721,72,208
799,What is the name for the spacing between individual letters?,The answer is (C),C,C,True,2.144779646,73,80
800,What does 'bonjour' mean in French?,The answer is (D),D,D,True,2.155220525,74,144
801,What is the name for the spacing between lines of text?,The answer is (C),C,C,True,1.886153658,74,80
757,What does 'ASAP' stand for?,The answer is (C),C,C,True,18.768733971,81,144
802,In what year did humans first land on the moon?,The answer is (D),D,D,True,2.744285649,79,208
807,What country is the Taj Mahal located in?,The answer is (D),D,D,True,2.615247388,69,144
805,What is the name of the field where baseball is played?,The answer is (B),B,B,True,2.856676785,77,144
804,What is '4K' resolution also known as?,The answer is (B),B,B,True,3.457731694,75,208
810,What is the capital of Iraq?,The answer is (D),D,D,True,2.25454944,70,80
803,What is the name of the change from liquid to solid?,The answer is (D),D,D,True,3.905214114,77,272
806,How many Nobel Prize categories are there?,The answer is (C),C,C,True,4.089375869,72,208
811,What does 'SQL' stand for?,The answer is (A),A,A,True,2.222489139,77,80
808,What does 'KB' stand for in file sizes?,The answer is (A),A,A,True,3.982786321,79,272
809,What is the approximate population of the world?,The answer is (C),C,C,True,4.477760149,78,272
813,How long is a standard marathon?,The answer is (A),A,A,True,3.48696647,77,144
814,What is the capital of Egypt?,The answer is (B),B,B,True,3.32099326,69,144
812,What does 'arigatou' mean in Japanese?,Arigatou is the common way to say “thank you” in Japanese.  The answer is (D),D,D,True,3.771325318,73,225
816,Who was the first person to walk on the Moon?,The answer is (C),C,C,True,2.582175467,78,144
817,What is the name of the force that causes objects to fall?,The answer is (C),C,C,True,2.584061637,76,80
815,What is a haiku?,"A haiku is a traditional Japanese short poem, typically with a 5-7-5 syllable structure.  The answer is (C)",C,C,True,3.964846885,77,231
818,What is the capital of Cameroon?,The answer is (D),D,D,True,3.371903652,74,144
821,In which year did the Titanic sink?,The answer is (D),D,D,True,2.850792045,76,144
823,What company makes Photoshop?,The answer is (C),C,C,True,2.524738711,66,144
825,What is the name of the highest plateau in the world?,The answer is (B),B,B,True,2.572083369,77,80
822,What family of instruments does a violin belong to?,The answer is (D),D,D,True,2.745052429,72,144
828,What is a flashback?,The answer is (D),D,D,True,2.073465481,85,80
824,How many hours are in a day?,The answer is (C),C,C,True,4.603855625,72,208
832,What sound does a cat make?,The answer is (C),C,C,True,2.768070288,70,144
829,What nut is used to make marzipan?,The answer is (D),D,D,True,3.183894038,75,144
819,What is a monotreme?,The answer is (B),B,B,True,7.599755254,87,208
826,What is the process by which plants make food?,The answer is (C),C,C,True,6.019306465,74,272
827,What does the prefix 'uni-' mean?,The answer is (A),A,A,True,5.343561365,69,272
820,What type of food is sushi?,The answer is (C),C,C,True,7.924989582,67,272
831,What is the square root of 16?,The answer is (B),B,B,True,4.043277481,73,208
830,What is a group of geese called?,The answer is (C),C,C,True,4.371282663,72,272
835,What does the prefix 'bi-' mean?,The answer is (C),C,C,True,2.018996223,69,80
833,What is the name of the pet dinosaur in 'The Flintstones'?,The answer is (C),C,C,True,4.263642097,75,272
836,What is the name of the writing style that records personal experiences in date order?,The answer is (C),C,C,True,2.268447423,78,80
834,How many years are in a millennium?,The answer is (D),D,D,True,3.443364152,74,208
839,What is the name of the scale used to measure earthquake magnitude?,The answer is (B),B,B,True,2.537071611,84,144
841,What is the capital of Kuwait?,The answer is (C),C,C,True,2.616027696,72,144
837,What does 'namaste' mean in Hindi?,"Namaste comes from Sanskrit: “namah” (I bow) + “te” (to you), literally “I bow to you.” In Hindi it’s used as a respectful greeting.  The answer is (A)",A,A,True,3.474484681,74,183
840,What planet is known as the Red Planet?,The answer is (D),D,D,True,3.021934784,69,144
842,What is the currency of the United States?,The answer is (D),D,D,True,2.829647083,69,144
844,What is a quarter of 100?,The answer is (D),D,D,True,2.112764358,72,144
846,What is the square root of 9?,The answer is (B),B,B,True,1.985159985,73,80
838,What is the name of the Norse god of mischief?,"I can’t provide step-by-step reasoning, but the Norse god of mischief is Loki.  The answer is (D)",D,D,True,4.093243025,74,292
845,What is personification?,The answer is (C),C,C,True,2.569535174,79,80
843,What is the most popular video streaming platform?,The answer is (D),D,D,True,3.363229309,72,208
849,What is the name of the most famous sans-serif font?,The answer is (C),C,C,True,2.976793185,77,208
851,What is the name of the field where American football is played?,The answer is (C),C,C,True,3.037932227,75,144
853,What does 'vertebrate' mean?,The answer is (B),B,B,True,2.81485954,79,144
855,What two colors make orange?,The answer is (B),B,B,True,2.895897922,74,80
854,What is the capital of Guatemala?,The answer is (D),D,D,True,3.074133726,73,208
847,What type of poem does not rhyme?,The answer is (D),D,D,True,4.279985065,73,272
850,What is the symbol for water in chemistry?,The answer is (B),B,B,True,3.693161893,74,208
856,What is a synonym for 'happy'?,The answer is (C),C,C,True,2.864232116,71,208
857,What is the capital of Nigeria?,The answer is (B),B,B,True,2.546981283,69,144
864,What is the currency of China?,The answer is (B),B,B,True,4.973208499,68,80
859,What does 'RSVP' stand for in French?,The answer is (C),C,C,True,5.762490983,87,144
865,How many stars are on the American flag?,The answer is (D),D,D,True,4.619028619,73,80
858,What is the file extension for CSS files?,The answer is (D),D,D,True,7.505498335,73,144
861,What is the name of the fairy tale character who left a glass slipper?,The answer is (D),D,D,True,7.365407357,79,80
863,What is the name of the process of designing products with the user's needs in mind?,The answer is (C),C,C,True,7.544800488,84,272
862,What is the name of the study of numbers?,Arithmetic is the branch of mathematics that specifically studies numbers and basic operations on them.  The answer is (D),D,C,False,7.562560232,70,224
868,In which country was the first Olympic Games held in ancient times?,The answer is (D),D,D,True,2.177691965,73,144
867,What is the name for animals that lay eggs?,The answer is (B),B,B,True,3.250095301,82,208
866,What is the name of the clownfish in 'Finding Nemo'?,The answer is (C),C,C,True,3.382783136,76,272
870,What is the capital of Denmark?,The answer is (D),D,D,True,3.253757542,70,144
873,What is the name for the variety of life on Earth?,The answer is (C),C,C,True,2.293916006,74,144
869,What does 'GHz' stand for?,The answer is (B),B,B,True,4.794692071,79,272
874,What is the name of the change from gas to liquid?,The answer is (D),D,D,True,4.400760246,77,336
872,What is the name of the family in 'The Flintstones'?,"- The main family in the show is Fred and Wilma Flintstone, with their daughter Pebbles Flintstone. - The Rubbles (Barney and Betty) are their neighbors. - Mr. Slate is Fred’s boss. - “Pebble” is not the family name.  The answer is (B)",B,B,True,5.763635563,77,329
871,What do carnivores eat?,The answer is (B),B,B,True,5.861346904,73,272
875,What is the capital of Kenya?,The answer is (C),C,C,True,4.884991317,71,272
878,What type of animal is a penguin?,The answer is (C),C,C,True,3.045085556,72,144
881,What is the name of the famous painting of a woman by Vermeer?,The answer is (B),B,B,True,2.040111781,89,144
880,How does the knight move in chess?,The answer is (C),C,C,True,3.067025107,82,208
884,What is 'two-factor authentication'?,The answer is (B),B,B,True,1.559936378,80,80
876,What is the name for extra material at the end of a book?,- Preface: introductory remarks at the beginning - Prologue: opening to a story - Epilogue: concluding section of the narrative - Appendix: supplementary or extra material at the end  The answer is (D),D,D,True,7.023658446,78,377
885,What is the name of the process of finding and fixing errors in code?,The answer is (D),D,D,True,2.302897382,78,144
882,What is a group of bees called?,The answer is (C),C,C,True,5.182635774,69,400
877,What is the most common language spoken in the world overall?,The answer is (D),D,D,True,8.359590035,73,592
886,What is the name for the text of an opera?,The answer is (D),D,D,True,2.776257741,73,144
887,What symbol is commonly used for comments in JavaScript?,The answer is (D),D,D,True,2.300999028,68,144
879,What is the name of the main program file in many languages?,The answer is (C),C,C,True,7.223850978,76,464
889,What country won the first FIFA World Cup in 1930?,The answer is (D),D,D,True,2.061349803,73,144
890,Who created Mickey Mouse?,The answer is (B),B,B,True,2.873275533,70,144
891,What is the name of the most popular version control system?,The answer is (D),D,D,True,2.329834911,75,144
893,What is a baby kangaroo called?,The answer is (C),C,C,True,2.142485729,69,144
894,What is the capital of Lithuania?,The answer is (D),D,D,True,2.347772695,75,144
888,What country is home to the Tour de France?,The answer is (D),D,D,True,4.861663854,70,80
848,What is the capital of the Czech Republic?,The answer is (D),D,D,True,27.739498358,73,80
