QID,model_answer,question,correct_answer,time,category
5438,H,Which of the following sexual variations is probably the most dangerous?,F,4.831062014,other
5439,B,Miss Jones has been concerned about her health lately. She has noticed some itching and skin irritation around her genitals. Given her promiscuous sexual history she suspects that she has contracted:,C,4.291685457,other
5440,F,"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",F,5.124546372,other
5441,G,Which of the following was responsible for the most death in the 20th century?,G,1.555364826,other
5442,H,"What is the percentage of children aged 13-15 in the United States who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",G,2.4494143,other
5443,F,About what percentage of survey respondents from China report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,H,2.082652218,other
5444,I,"As of 2017, the share of deaths in Greenland by suicide is about",E,2.351020053,other
5445,E,"As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",B,2.186428849,other
5446,B,"World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% accounted for 15.5% of income, the second richest 20% accounted for 21.1% of income, and the top 20% accounted for 44.1% of income. What was the cumulative income share of the bottom 60% of households in Niger?",B,1.878144095,other
5447,H,"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",E,1.201273519,other
5448,J,Which of the following mental disorders is most prevalent in the world?,J,3.122638733,other
5449,H,An important source of information on the credit rating of retail businesses is,H,4.108531762,other
5450,I,Which of these is a member of the cucumber family?,I,2.496756351,other
5451,A,"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A,2.995453651,other
5452,J,Where was the chicken First domesticated?,E,2.474842512,other
5453,B,Which of the following is not in Nevada?,B,2.204435994,other
5454,B,By what name is Bob Keeshan better known?,F,2.825448189,other
5455,J,"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",J,2.043573713,other
5456,H,"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",H,3.566615251,other
5457,B,Which of the following is a renewable energy source?,B,2.76871414,other
5458,I,Including the bottom how many sides are on a square-based pyramid?,G,1.036638499,other
5460,J,Who was the first American in space?,J,1.469484411,other
5461,J,How much more electrical energy will the United States need to generate if everyone drives electric cars?,C,4.297734278,other
5462,E,As of 1999 which state has the most Girl Scouts?,C,0.993650728,other
5463,I,At the equator how fast is the earth's surface turning?,I,2.157771342,other
5464,A,Brown cosigned Royal's $50000 note to State Bank. If Royal is later adjudicated mentally incompetent what would be Brown's liability on the note?,H,6.670235197,other
5465,A,"A taxpayer purchases and is the owner of an insurance contract on his own life and designates his two children as equal beneficiaries. The taxpayer makes all premium payments. How many gifts of property, if any, have been made for gift tax purposes?",C,3.942676328,other
5466,A,To which of the following rights is a holder of a public corporation's cumulative preferred stock always entitled?,A,4.716440153,other
5467,B,Sussman Co. prepared cash-basis financial statements for the month ended January 31. A summary of Sussman's January activities follows: Credit sales of $5600. Collections of $1900 relating to January credit sales. Accrued salaries of $1200. By what amount will Sussman's cash-basis income for the month ended January 31 increase as a result of restating these activities to the accrual basis of accounting?,G,4.405718446,other
5468,I,"Johnson worked for ABC Co. and earned a salary of $100,000. Johnson also received, as a fringe benefit, group termlife insurance at twice Johnson’s salary. The annual IRS established uniform cost of insurance is $2.76 per $1,000. What amount must Johnson include in gross income?",D,2.960626646,other
5469,C,Which of the following events most likely would indicate the existence of related party transactions?,C,3.344565944,other
5471,H,Which of the following pricing policies results in establishment of a price to external customers higher than the competitive price for a given industry?,H,3.993544392,other
5472,E,Which of the following procedures would an accountant least likely perform during an engagement to review the financial statements of a nonissuer?,C,4.706904596,other
5473,C,Which of the following is the proper treatment of the cost of equipment used in research and development activities that will have alternative future uses?,C,4.309372244,other
5474,H,Accrual accounting involves accruals and deferrals. Which of the following best describes accruals and deferrals?,H,3.173482024,other
5475,E,"Prior to commencing the compilation of financial statements of a nonissuer, an accountant is required to",H,3.489730944,other
5476,C,Gamma Co. a manufacturer of medical products had a 10% return on assets and an asset turnover of 4:1. What was Gamma's profit margin on sales?,C,2.603021756,other
5477,H,"If a five-year bond has a yield of 6% and a ten-year bond has a yield of 5%, what is the yield curve likely to be?",H,3.635842238,other
5478,I,Which of the following applies to an accountant conducting a review of interim financial information?,C,2.884455632,other
5479,C,"Which of the following situations would not impair objectivity, integrity, or independence with respect to an audit client?",C,4.778962497,other
5480,I,During the current year Cooley Co. had an unrealized gain of $100000 on a debt investment classified as available-for-sale. Cooley's corporate tax rate is 25%. What amount of the gain should be included in Cooley's net income and other comprehensive income at the end of the current year? Net income Other comprehensive income,H,2.640677801,other
5481,H,A government entity is required to include a statement of cash flows in which of the following financial statements?,I,3.928892187,other
5482,D,The tendency for a population to continue to grow long after replacement fertility has been achieved is called,D,3.423914171,other
5483,H,The latitude and longitude coordinates of a place are an example of,H,3.3409694,other
5484,H,One of the effects of the east–west orientation of the Alpine mountain system and the northern plains of western and central Europe is that it,H,4.092883804,other
5485,A,Which of the following jobs is in the non-basic employment sector?,A,3.999926534,other
5486,A,The use and spread of English in nineteenth-century India is an example of what type of diffusion?,A,4.666370766,other
5487,B,Which one of the following is NOT a centripetal force in a state?,B,4.020003739,other
5488,F,Which of the following factors does NOT play a role in gender relationships in a culture or society?,D,3.825126535,other
5489,F,Why might the 'Philadelphian System' be linked to the idea of American exceptionalism?,J,6.066527621,other
5490,J,Which common public relations tactic involves sending journalists on visits to appropriate locations?,J,2.738048124,other
5491,H,Which statement is NOT true of both issues management and crisis management?,C,4.349255546,other
5492,D,Which of these publics does NOT feature in Grunig and Hunt's (1984) situational theory of publics?,D,2.278973243,other
5493,G,What is the main purpose of licensing public relations practitioners?,G,4.148320325,other
5494,B,Watson and Noble (2005) lay out a five-step model for circular evaluation. At which step should pre-testing of strategy and tactics be carried out?,H,1.796522078,other
5495,A,Which of these activities might secondary research involve?,A,2.813216962,other
5496,F,"According to Esman (1972), which publics help an organization to exist by lending authority or assistance?",B,3.106857338,other
5497,J,Which of the following plays the most significant role in forming a child's political views?,J,4.261479737,other
5498,I,Which of the following defines the salience of a political issue?,I,4.561674402,other
5499,A,Which of the following is NOT true of executive orders?,A,2.411541547,other
5500,G,Which of the following is an example of an implied power of the Congress?,G,5.222983074,other
5501,D,Divided government frequently results in,D,3.961570984,other
5502,D,"Weak states face a number of security threats, which of the following threats is the odd one out?",B,3.492693266,other
5503,A,When may an issue fail to become securitized?,A,3.401971417,other
5504,C,Some governmental regimes are reluctant to fully join the liberalist camp; which of the following is not a valid reason for this reluctance?,C,3.427716564,other
5505,B,What role does language play in the process of securitization?,B,3.464277423,other
5506,I,Is the weak state security dilemma an inescapable condition?,C,5.239525642,other
5507,F,Which of these statements cannot be applied to the initial development of peace studies?,H,4.659742981,other
5508,H,Which of the following statements best describes the characteristics of a weak state?,H,3.528188731,other
5509,D,"When did the cyber-security discourse emerge? (When did politicians, academics, and other agents begin to talk seriously about cyber-security?)",J,3.223448103,other
5510,D,"When considering economic tools for security policy, which of the following is the odd one out?",I,4.468626189,other
5512,D,What impact did the end of the Cold War have on warlord politics?,D,4.909950243,other
5513,A,Which statement best describes the circumstances that have shaped the emergence of peace studies as a field of research?,A,3.724077823,other
5514,C,Which of the following is the odd one out?,D,2.819814134,other
5515,C,Mass-society theory suggests that:,C,5.033865246,other
5516,F,Marxist feminists explain patriarchy in terms of:,F,1.929150765,other
5517,B,Butler & Stokes (1969) suggested that working class support for the Labour Party arose from:,B,5.053569977,other
5518,D,A sect is organised around:,H,4.019766721,other
5519,G,Booth's (1901) study revealed that the percentage of people in London who were living in poverty was:,G,2.930271393,other
5520,J,"In modern societies, social status is typically measured by a person's:",J,3.378270148,other
5521,F,Smith & Tomlinson argued that:,J,4.106387491,other
5522,F,Children who are still sucking their thumbs when they enter kindergarten are often subject to teasing and ridicule for this behavior. What type of social sanction is applied in this instance?,F,3.625831435,other
5523,I,"If a woman or man repeatedly experiences pain during intercourse, she will probably want to have intercourse infrequently or not all. In this situation, __________ would likely classify the pain as a punishment.",I,3.761154506,other
5524,D,The two principles that deal with questions of values are:,D,3.345793186,other
5525,C,Which of the following events INITIATES puberty?,C,4.005522431,other
5526,H,How many centimetres must the cervix dilute to before a baby can be born?,H,1.76158981,other
5527,A,What are the three dimensions of intimacy in romantic relationships that outline closeness and sharing?,H,3.899148213,other
5528,C,"By 28 days after conception, the embryo is about __________ centimetres long.",D,2.29251314,other
5529,E,"As of 2016, about what percentage of adults aged 18 years or older were overweight?",B,1.497962508,other
5530,F,"As of 2019, about what percentage of the global population does not have access to safe drinking water?",F,2.942305691,other
5531,F,"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",F,3.213178675,other
5532,J,In 1935 roughly how many Americans were in favor of Social Security act?,H,2.256554649,other
5533,B,What is the median international income as of 2020?,D,2.514924709,other
5534,B,"As of 2015, about what percentage of the world’s land area is forested?",I,2.245593476,other
5535,F,"As of 2017, what percentage of Indians live in urban areas?",F,2.973727978,other
5536,A,Which of the following materials has a resistance that is LEAST affected by temperature changes?,H,3.334353559,other
5537,H,Which of the following is an example of a concurrent power?,H,4.730556218,other
5538,B,Which of the following requires the use of at least two needles?,B,1.99913556,other
5539,A,What new token was recently added to the Monopoly board game?,F,2.670687442,other
5540,D,"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?",D,2.969840771,other
5541,I,What is the square root of 81 squared?,I,1.474205057,other
5542,H,If you ask for 'gai' at a Thai restaurant what will you get?,H,0.853778803,other
5543,H,Which of these is not a fabric?,H,2.780710056,other
5544,G,Which of these holidays is not attached to a specific date?,A,3.346175032,other
5545,H,How is the Arabic numeral for '2' written?,H,1.987590187,other
5546,H,Which of these movies does not star Jim Carrey?,F,3.096580273,other
5547,C,Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,G,2.454846436,other
5548,B,"A passage Jane Eyre is as follows. This was all the account I got from Mrs. Fairfax of her employer and mine. There are people who seem to have no notion of sketching a character, or observing and describing salient points, either in persons or things: the good lady evidently belonged to this class; my queries puzzled, but did not draw her out. Mr. Rochester was Mr. Rochester in her eyes, a gentleman, a landed proprietor‚Äìnothing more: she inquired and searched no further, and evidently wondered at my wish to gain a more definite notion of his identity. Mrs. Fairfax differs from the speaker in that Mrs. Fairfax",B,3.866067738,other
5549,J,What sporting event is held annually on Memorial Day weekend?,J,1.955947389,other
5550,A,According to a Yale University study what smell is the most recognizable to American adults?,A,2.497590405,other
5552,E,What children's TV character is known as 'Da Niao' in China?,E,2.07998505,other
5553,G,Which of the following elements is a metal?,G,2.225148251,other
5554,C,"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?",C,6.692876656,other
5555,F,Which of these items is useful for removing ink stains?,A,2.701160919,other
5556,H,"Smith has an adjusted gross income (AGI) of $120,000 without taking into consideration $40,000 of losses from rental real estate activities. Smith actively participates in the rental real estate activities. What amount of the rental losses may Smith deduct in determining taxable income?",A,2.859481171,other
5557,G,Before accepting an audit engagement a CPA should evaluate whether conditions exist that raise questions as to the integrity of management. Which of the following conditions most likely would raise such questions?,D,4.089055429,other
5558,H,Which of the following statements is correct regarding the Federal Unemployment Tax Act?,A,3.037683881,other
5559,A,Decker a 62-year-old single individual sold his principal residence for the net amount of $500000 after all selling expenses. Decker bought the house 15 years ago and occupied it until it was sold. On the date of sale the house had a cost basis of $200000. Within six months Decker purchased a new house for $600000. What amount of gain should Decker recognize from the sale of the residence?,A,2.964319575,other
5560,A,Which of the following sampling methods would an auditor use to estimate a numerical measurement of a population such as the dollar value of inventory?,A,3.758103269,other
5561,J,"After reviewing the end-user computing (EUC) policy of an organization, an internal auditor audits the actuarial function and notices that some minimum control requirements are missing. Which of the following is a risk of using potentially incorrect enduser developed files?",I,5.198046612,other
5562,F,Toft Co. had 120000 shares of common stock outstanding at January 1. On April 1 it issued 40000 additional shares of common stock. Outstanding all year were 10000 shares of nonconvertible preferred stock on which a dividend of $5 per share was declared during the year. Net income for the year was $480000. What should Toft report as earnings per share for the year?,H,9.904513462,other
5563,G,"Adam Smith is considering automating his pin factory with the purchase of a $475,000 machine. Shipping and installation would cost $5,000. Smith has calculated that automation would result in savings of $45,000 a year due to reduced scrap and $65,000 a year due to reduced labor costs. The machine has a useful life of 4 years and falls in the 3-year property class for MACRS depreciation purposes. The estimated final salvage value of the machine is $120,000. The firm's marginal tax rate is 34 percent. The incremental cash outflow at time period 0 is closest to",G,4.749354869,other
5564,H,The statement of activities in the government-wide financial statements includes which of the following?,H,3.398706659,other
5565,I,Which of the following characteristics most likely would heighten an auditor's concern about the risk of material misstatements arising from fraudulent financial reporting?,G,4.808040877,other
5566,H,"Greene is the sole shareholder of Seagull, a calendar-year S corporation. Greene's basis at the beginning of the year is $15,000. Seagull reported an ordinary loss of $5,000 and $2,000 of municipal bond interest for the year. Seagull distributed cash of $6,000 to Greene on November 1. What is Greene's basis in Seagull at the end of the year?",A,2.64595661,other
5567,E,An entity prepares its financial statements on its income tax basis. The accompanying notes include a summary of significant accounting policies that discusses the basis of presentation and describes how that basis differs from GAAP. The dollar amount of the effects of the difference between the income tax basis and GAAP,C,3.685313434,other
5568,C,When comparing investment projects:,E,4.960760643,other
5569,A,A 20% target contribution margin is set for Duct which is a new product with the following unit costs: Manufacturing costs Variable $12 Fixed 8 Selling & admin. Costs Variable $3 Fixed 5 What is Duct's target selling price?,A,5.848877245,other
5570,H,"Joe is the trustee of a trust set up for his father. Under the Internal Revenue Code, when Joe prepares the annual trust tax return, Form 1041, he",H,3.069282957,other
5571,G,Which of the following statements is correct as it relates to changes in accounting estimates?,E,4.92796597,other
5573,J,"A shoe retailer allows customers to return shoes within 90 days of purchase. The company estimates that 5% of sales will be returned within the 90-day period. During the month, the company has sales of $200,000 and returns of sales made in prior months of $5,000. What amount should the company record as net sales revenue for new sales made during the month?",J,2.166513237,other
5574,D,All the following factors can be considered pull factors of migration EXCEPT,D,2.573603491,other
5575,D,Which of the following religions developed first?,D,3.223885157,other
5576,D,Which country faces a serious trade disadvantage due to its location?,D,3.365893994,other
5577,C,Which of the following is NOT an example of syncretism?,C,5.343552764,other
5578,C,Which crop began the Third Agricultural Revolution?,G,1.597154157,other
5579,I,Ralph purchases garden fertilizer at the nearby garden shop rather than drive 50 miles to the neighboring town for the same product. This reflects which type of spatial interaction?,D,4.158500613,other
5580,J,A chief factor that contributed to the Second Agricultural Revolution was,J,3.64927103,other
5581,B,What led Britain to impose new taxes on their American colonies?,B,3.049967163,other
5582,H,How many states in the international system are likely to have nuclear weapons right now?,H,4.061280464,other
5583,B,"In public relations, ________ deals with an organization's ability to satisfy and create a positive experience for its consumers.",B,1.618306656,other
5584,A,________ advertising campaigns are focused on gathering support for a particular message or cause.,A,2.747875828,other
5585,B,Why should a successful public relations counselor continually review present and future realities for an organization?,B,3.192373245,other
5586,E,Which statement is true about an open systems model of public relations in an organization?,E,3.474509873,other
5587,I,Which of the following best describes the balance the Supreme Court has struck between the establishment clause and the free-exercise clause?,I,3.57395306,other
5588,B,Which of the following statements does NOT accurately describe voting behavior in the United States?,B,2.873906574,other
5589,D,"If no presidential candidate receives a majority of the electoral college vote, then who becomes the president?",D,2.412680256,other
5590,C,What are the themes that make post-structuralism a different field of study and why is it criticized?,A,3.269005247,other
5591,A,To what extent can societal identity be defended militarily?,A,2.612550289,other
5592,A,Which of the following ways is NOT a defining feature that distinguishes postcolonialism from other perspectives on security?,E,5.795038305,other
5593,C,In what ways is defining coercive diplomacy success problematic?,D,3.51978835,other
5594,D,What is the future of WMD?,D,3.063904598,other
5595,F,The 'new man' of the 1980s was alleged to be:,F,4.273561058,other
5596,H,Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:,H,5.190581894,other
5597,H,The population pyramid of a population that has had a slightly larger birth rate than death rate for several generations will most likely have which of the following shapes?,H,4.400774596,other
5598,H,Which of the following did Domhoff not identify as a process of decision-making in the USA?,H,3.501152868,other
5599,A,The egg can be fertilized until about _______ after ovulation.,D,2.989842192,other
5600,G,"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",G,3.236093436,other
5601,B,"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",H,2.538482949,other
5602,F,About what percentage of survey respondents from Mexico report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,F,1.746077159,other
5603,B,"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",D,2.048932897,other
5604,H,"As of 2015, agriculture made up about what percentage of total US GDP?",B,2.286997828,other
5605,C,"As of 2013, share of people in the United States who think political parties are corrupt is",J,0.882460219,other
5606,C,"As of 2017, the share of global deaths by suicide is about",I,2.503080114,other
5607,D,"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",H,3.85434912,other
5608,F,The Apple iMac computer is available in all of the following colors except which?,A,1.651166379,other
5609,H,Which of the following is part of a farm combine?,G,2.953862804,other
5610,C,Which of the boys on the TV show 'My Three Sons' is adopted?,D,1.339348626,other
5611,B,Approximately how many movies are watched in homes in the United States in one year?,A,4.484665969,other
5612,B,When FDR carried states in the presidential election of 1932 how many states did he not carry?,G,1.41547711,other
5613,D,An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,F,2.767145226,other
5615,G,Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,G,2.916457534,other
5616,H,Which of these measurements is equal to one square foot?,H,0.920109445,other
5617,E,Which of the following candies is traditionally fruit flavored?,E,2.053952149,other
5618,J,What was the name of the first ship to sail around the world?,J,2.964961037,other
5619,C,Backgammon is a how many player game?,C,0.337166516,other
5620,H,Who was the first First Lady to run for political office?,I,2.90043215,other
5621,H,"What is the name of the disease that has been referred to as the ""disease of kings""?",H,2.574485511,other
5622,B,"Carmen spends her entire weekly income on two goods: X and Y. At her current consumption level of the two goods, the marginal utility of the last dollar spent on good X is 5 and the marginal utility of the last dollar she spent on good Y is 10. To maximize her utility, Carmen should",B,3.236366777,other
5623,G,According to the Mother Goose nursery rhyme which child is full of woe?,A,1.790017286,other
5624,G,Which of these is not a type of chili pepper?,A,2.856901522,other
5625,I,What is the traditional 20th wedding anniversary gift?,I,1.792285064,other
5626,E,Which of the following types of stress dominates at divergent boundaries?,E,3.313388812,other
5627,J,At what speed will a sedan flip over when it slides sideways into a curb?,I,3.67028649,other
5628,H,Which of these is not a style of shoe?,H,1.74902829,other
5629,F,Arno Co. did not record a credit purchase of merchandise made prior to year end. However the merchandise was correctly included in the year-end physical inventory. What effect did the omission of reporting the purchase of merchandise have on Arno's balance sheet at year end? Assets Liabilities,C,2.211405935,other
5630,D,"What is the price of a three-year bond (face value $100), paying 5% coupons, with a yield of 6%?",D,7.65250276,other
5631,B,"A company exchanged land with an appraised value of $50,000 and an original cost of $20,000 for machinery with a fair value of $55,000. Assuming that the transaction has commercial substance, what is the gain on the exchange?",C,3.197548491,other
5632,E,"On January 1, a company enters into an operating lease for office space and receives control of the property to make leasehold improvements. The company begins alterations to the property on March 1 and the company’s staff moves into the property on May 1. The monthly rental payments begin on July 1. The recognition of rental expense for the new offices should begin in which of the following months?",C,3.018597633,other
5633,A,Which of the following procedures does a CPA usually perform when reviewing the financial statements of a nonissuer?,A,4.504867065,other
5634,I,West is single has no dependents and does not itemize. West provides the following information regarding his current-year‚Äôs return: Long-term capital gain $15000 Percentage depletion in excess of property's adjusted basis 9000 Dividends from publicly-held companies 10000 What is the amount of West's AMT tax preference items?,D,2.175841034,other
5635,E,Large City does not use the modified approach to account for roads. At the beginning of the current year the city spent $800000 on new roads. The roads have a 20-year useful life. What amount should Large City report as an expense related to the new roads in the statement of activities for the current year?,E,1.685670556,other
5636,E,Confirmation of accounts receivable that have been categorized initially by an auditor as ‚Äúexceptions‚Äù most likely could be due to,B,4.985826689,other
5637,J,An accountant has been engaged to compile a nonissuer's financial statements that contain several misapplications of accounting principles and unreasonable accounting estimates. Management is unwilling to revise the financial statements and the accountant believes that modification of the standard compilation report is not adequate to communicate the deficiencies. Under these circumstances the accountant should,B,3.863594369,other
5639,B,Which of the following transactions correctly illustrates the doctrine of substantial performance?,B,4.040918725,other
5640,H,Dodd Co.'s debt securities at December 31 included available-for-sale securities with a cost basis of $24000 and a fair value of $30000. Dodd's income tax rate was 20%. What amount of unrealized gain or loss should Dodd recognize in its income statement at December 31?,H,2.654958798,other
5641,F,A company sells DVD players for $200 per unit. The players have a unit variable cost of $160. The company estimates that it will sell one home entertainment system for every four DVD players sold. Home entertainment systems have a unit variable cost of $460 and sell for $600 per unit. The company's fixed costs are $90000. Assuming that the sales mix estimate is correct how many DVD players need to be sold for the company to break even?,F,4.450525352,other
5642,I,"Felton Farm Supplies, Inc., has an 8 percent return on total assets of $300,000 and a net profit margin of 5 percent. What are its sales?",I,2.490465499,other
5643,J,Which of the following statements is the most significant characteristic in determining the classification of an enterprise fund?,D,3.17725022,other
5644,F,"On October 31, year 1, a company with a calendar year-end paid $90,000 for services that will be performed evenly over a sixmonth period from November 1, year 1, through April 30, year 2. The company expensed the $90,000 cash payment in October, year 1, to its services expense general ledger account. The company did not record any additional journal entries in year 1 related to the payment. What is the adjusting journal entry that the company should record to properly report the prepayment in its year 1 financial statements?",F,3.424392372,other
5645,E,The tendency for migration to decrease with distance is called,E,3.673867024,other
5646,C,The first stage of the demographic transition exhibits,I,3.224332544,other
5647,A,Which of the following is LEAST self-sufficient in the natural resources needed for modern industry?,A,3.781438296,other
5648,G,"Part of the boundary between the United States and Mexico is the Rio Grande, an example of",G,3.112913243,other
5649,B,"No-Wait Weight Loss, a diet pill brand, promises its potential consumers that if they take one pill once a day they will lose weight without having to change their diet or start exercising. However, many people who have used the product have complained that they haven't lost weight, and some have even gained weight. No-Wait Weight Loss has been unsuccessful in the ________ stage of the advertising campaign.",A,3.067954715,other
5650,A,Which of the following information about publications does the Audit Bureau of Circulation NOT provide?,C,0.863164073,other
5651,B,"The second stage of the advertising campaign is to establish ________, or to become known as trustworthy and believable.",D,2.692245626,other
5652,B,Which common public relations tactic can provide a 'halo effect'?,B,2.920545378,other
5653,C,"When an appeal is made to the Supreme Court, the court usually",C,3.329119271,other
5654,I,Which of the following is true of court cases in which one private party is suing another?,I,3.673392281,other
5655,D,"Under the Articles of Confederation, the national government had the power to",D,2.736639251,other
5656,I,Which of the following most accurately states the impact of the Civil Rights Act of 1964 on school desegregation in the South?,I,2.972777048,other
5657,A,Which statement best describes Booth's attitude toward constructivism and post-structuralism within Critical Security Studies?,A,3.202641554,other
5658,D,In what ways is it possible to gain a definition of terrorism?,B,2.632310094,other
5659,D,What is realism?,A,1.906732701,other
5660,A,"Prior to the late 20th century the role of women in war had been neglected as an area of concern in security studies, for what reason?",B,3.253570288,other
5661,H,"During the 20th century, how has the focus of security studies changed regarding military security?",D,4.139346315,other
5662,C,In what ways might international measures be employed? Are they a help or a hindrance?,C,2.578464495,other
5663,B,Considering Wendt's three cultures of anarchy; which of the following defines the Lockean culture?,G,5.527471256,other
5664,A,In what ways might the effects of chemical weapons affect the decision to deploy them against a target?,A,2.756932671,other
5665,D,What is the 'security dilemma' that faces weak states?,A,3.304171824,other
5666,A,What internal security policy options are available to elites?,A,2.698141777,other
5667,B,Which of the following statements does not describe 'nations'?,B,2.563232029,other
5668,J,Seven people standing silently while waiting for a bus at a bus stop is an example of which of the following?,J,4.826442828,other
5669,A,"In the 1960s, comprehensive schools did not eradicate class inequalities in education because:",A,4.495222443,other
5670,I,Which of the following is not a 'research purpose'?,I,2.865292494,other
5672,G,Secretions of Cowper's gland fluid at the tip of the penis are first evident:,F,1.757272788,other
5673,E,What sexual act is prohibited in most societies?,H,4.147889188,other
5674,C,The endometrium grows and thickens during:,B,3.791728937,other
5675,H,Hormones are secreted:,H,3.538361724,other
5676,E,A person with a rating of 4 on the Kinsey scale would be classified as:,G,2.55661024,other
5677,D,Which method of abortion is most costly and carries the greatest risk of complications?,D,5.04805817,other
5678,A,"As of 2017, what fraction of the population in India used the internet in the past three months?",J,3.006469559,other
5679,H,"As of 2020, about what percentage of the world population practices open defecation?",D,1.344979647,other
5680,J,"In 2016, about how many people in the United States were homeless?",J,3.771973884,other
5681,G,"In 2018, about how many chickens were killed for meat production?",G,2.854493084,other
5682,B,In 1987 during Iran Contra what percent of Americans believe Reagan was witholding information?,B,2.093555353,other
5683,D,The percentage of children in Vietnam (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,F,2.980934916,other
5684,C,The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,C,1.385248346,other
5686,E,"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",C,1.666633223,other
5687,D,Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,D,2.385410806,other
5688,B,What is your astrological sign if you were born on Halloween?,B,0.369096103,other
5689,G,Which of these famous baseball figures was once acquitted at court-martial for insubordination?,H,2.704441571,other
5690,G,"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",G,4.230990064,other
5692,G,In the children's game what color is 'Rover'?,E,0.928986644,other
5693,F,Which of these rock guitarists designed a colorful line of men's neckties?,F,2.781072578,other
5694,C,Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,H,3.24564405,other
5695,E,Who is an archenemy of the cartoon superhero Underdog?,E,2.519892089,other
5696,G,Which of these companies is not an online stock brokerage?,G,2.279218973,other
5697,E,How many airplanes are in the air worldwide right now (as of 2014)?,A,2.984119103,other
5698,D,Which of these are not legumes?,D,1.455874703,other
5699,B,In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,E,3.047772843,other
5700,B,Which of these games is not played with cards?,B,1.619127996,other
5701,G,Which dwarf planet is closest to the Sun?,G,2.888229779,other
5702,H,According to the USDA which food group should you eat the most servings of per day?,A,0.864823161,other
5703,D,The ability to do which of the following is a characteristic of all living organisms?,D,3.436715047,other
5704,E,How many cups of coffee were consumed in the United States in the past week (as of 2013)?,B,2.91791049,other
5705,C,"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",F,2.903685218,other
5706,J,In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,H,3.125226351,other
5707,D,Which of the following types of audit evidence provides the least assurance of reliability?,B,4.388939568,other
5708,C,Inherent risk and control risk differ from detection risk in which of the following ways?,E,5.903647385,other
5709,D,"When the AQR partnership was formed, partner Acre contributed land with a fair market value of $100,000 and a tax basis of $60,000 in exchange for a one-third interest in the partnership. The AQR partnership agreement specifies that each partner will share equally in the partnership’s profits and losses. During its first year of operation, AQR sold the land to an unrelated third party for $160,000. What is the proper tax treatment of the sale?",E,3.006976645,other
5710,B,"Lei-Feng, Inc.'s $100 par value preferred stock just paid its $10 per share annual dividend. The preferred stock has a current market price of $96 a share. The firm's marginal tax rate (combined federal and state) is 40 percent, and the firm plans to maintain its current capital structure relationship into the future. The component cost of preferred stock to Lei-Feng, Inc. would be closest to .",E,2.632019504,other
5711,F,"A bond issued on June 1, year 1, has interest payment dates of April 1 and October 1. Bond interest expense for the year ended December 31, year 1, is for a period of",H,2.470292594,other
5712,E,Which of the following methods should be used to account for research and development costs with no alternative future use?,E,5.1320535,other
5713,E,The Internal Revenue Code and the Regulations do not impose penalties on tax return preparers for which of the following?,E,3.170905646,other
