accuracy,prompt,answer_1,answer_2,answer_3,answer_4,answer_5,correct_answer,avg_time,category
1.0,"This question refers to the following information. He contains all works and desires and all perfumes and all tastes. He enfolds the whole universe and in silence is loving to all. This is the Spirit that is in my heart, this is Brahman. To him I shall come when I go beyond this life, and to him will come he who has faith and doubts not. —The Upanishads, India, c. 1000 BCE Based on the quotation, which statement is true of the speaker's religion?",F,F,F,F,F,F,0.043505746,history
0.0,When did Aborigines occupy the harsh interior of Australia?,A,A,A,A,A,J,0.043248165799999995,history
0.0,The Chinese process of divining the future by examining fired animal bones is called:,C,C,C,C,C,B,0.0381023434,history
0.0,Which of the following is not a hypothesis for why hominids walked on two legs?,D,E,E,E,E,F,0.0381073278,history
1.0,Archaeological evidence for the domestication of cats suggests it occurred when and why?,A,A,A,A,A,A,0.0463917326,history
0.0,What is the evidence for trade between Indus Valley cities and the city states of ancient Mesopotamia?,C,C,C,C,C,E,0.0398675024,history
0.0,"Unlike Mesopotamian writings, the records left by the Maya are principally concerned with:",F,F,F,F,F,E,0.03780696879999999,history
0.0,"In 1797, John Frere made a discovery that he described as:",C,C,C,C,C,I,0.039298103800000005,history
0.0,The Lake Forest Archaic tradition relied on ____________ resources; the Maritime Archaic hunted ___________ creatures.,B,A,A,A,A,J,0.0379034622,history
0.0,Homo erectus was:,B,B,B,B,B,A,0.039250862600000005,history
0.0,A subsistence strategy and settlement pattern based on seasonality and planned acquisition of resources is known as:,D,D,D,C,D,E,0.03781585159999999,history
0.0,The undersea chasm between New Guinea/Australia and Java/Borneo is called the __________.,B,B,B,B,B,D,0.0377887432,history
1.0,"Evidence has been found at the Asikli Höyük site in Central Turkey for the domestication of which species within a few centuries after 10,400 years ago?",I,I,I,I,I,I,0.0380513648,history
1.0,The Younger Dryas was:,C,C,C,C,C,C,0.043198800600000004,history
0.0,During which time frame is there evidence for anatomically modern Homo sapiens?,B,B,B,B,B,J,0.0436139884,history
1.0,"The peak of Minoan civilization, from 3650 to 3420 B.P., was bracketed by what two events?",B,B,B,B,B,B,0.0432245366,history
1.0,"This question refers to the following information. BECAUSE no People can be truly happy, though under the greatest Enjoyment of Civil Liberties, if abridged of the Freedom of their Consciences, as to their Religious Profession and Worship: And Almighty God being the only Lord of Conscience, Father of Lights and Spirits; and the Author as well as Object of all divine Knowledge, Faith and Worship, who only doth enlighten the Minds, and persuade and convince the Understanding of People, I do hereby grant and declare, That no Person or Persons, inhabiting in this Province or Territories, who shall confess and acknowledge One almighty God, the Creator, Upholder and Ruler of the World; and profess him or themselves obliged to live quietly under the Civil Government, shall be in any Case molested or prejudiced, in his or their Person or Estate, because of his or their conscientious Persuasion or Practice, nor be compelled to frequent or maintain any religious Worship, Place or Ministry, contrary to his or their Mind.… —William Penn, Charter of Privileges Granted by William Penn, esq. to the Inhabitants of Pennsylvania and Territories, October 28, 1701 Because of Penn's Charter of Privileges, Pennsylvania became",C,C,C,C,C,C,0.051369975199999994,history
1.0,"This question refers to the following information. Now, we have organized a society, and we call it ""Share Our Wealth Society,"" a society with the motto ""Every Man a King.""… We propose to limit the wealth of big men in the country. There is an average of $15,000 in wealth to every family in America. That is right here today. We do not propose to divide it up equally. We do not propose a division of wealth, but we do propose to limit poverty that we will allow to be inflicted on any man's family. We will not say we are going to try to guarantee any equality … but we do say that one third of the average is low enough for any one family to hold, that there should be a guarantee of a family wealth of around $5,000; enough for a home, an automobile, a radio, and the ordinary conveniences, and the opportunity to educate their children.… We will have to limit fortunes. Our present plan is that we will allow no man to own more than $50,000,000. We think that with that limit we will be able to carry out the balance of the program. —Senator Huey P. Long of Louisiana, Radio Address, February 23, 1934 President Franklin D. Roosevelt responded to political challenges like that of Senator Long by doing which of the following?",C,C,C,C,C,C,0.055805934,history
0.0,"This question refers to the following information. At a meeting of working girls held at Hull House during a strike in a large shoe factory, the discussions made it clear that the strikers who had been most easily frightened, and therefore the first to capitulate, were naturally those girls who were paying board and were afraid of being put out if they fell too far behind. After a recital of a case of peculiar hardship one of them exclaimed: ""Wouldn't it be fine if we had a boarding club of our own, and then we could stand behind each other in a time like this?"" After that events moved quickly. We … discussed all the difficulties and fascinations of such an undertaking, and on the first of May, 1891, two comfortable apartments near Hull House were rented and furnished. The Settlement was responsible for the furniture and paid the first month's rent, but beyond that the members managed the club themselves.… At the end of the third year the club occupied all of the six apartments which the original building contained, and numbered fifty members. —Jane Addams, Twenty Years at Hull House, 1912 The perspective of the passage above would most directly support which of the following political goals?",I,I,I,I,I,A,0.050091876,history
1.0,"This question refers to the following information. ""If any person or persons shall, from and after the passing of this act, by force and violence, take and carry away, or cause to be taken or carried away, and shall, by fraud or false pretense, seduce, or cause to be seduced, or shall attempt so to take, carry away or seduce, any negro or mulatto, from any part or parts of this commonwealth, to any other place or places whatsoever, out of this commonwealth, with a design and intention of selling and disposing of, or of causing to be sold, or of keeping and detaining, or of causing to be kept and detained, such negro or mulatto, as a slave or servant for life, or for any term whatsoever, every such person or persons, his or their aiders or abettors, shall on conviction thereof, in any court of this commonwealth having competent jurisdiction, be deemed guilty of a felony."" —Excerpt from Pennsylvania law, 1826 Critics challenged the constitutionality of this 1826 law in the Supreme Court on the grounds that it",G,G,G,G,G,G,0.05157278719999999,history
0.0,"This question refers to the following information. ""Permit us, then, earnestly to recommend these articles to the immediate and dispassionate attention of the legislatures of the respective states. Let them be candidly reviewed under a sense of the difficulty of combining in one system the various sentiments and interests of a continent divided into so many sovereign and independent communities, under a conviction of the absolute necessity of uniting all our councils and all our strength, to maintain and defend our common liberties…."" Journals of the Continental Congress, 1777 The most notable achievement of the United States under the Articles of Confederation was",C,C,C,C,C,F,0.044496144800000005,history
0.0,"This question refers to the following information. The man who mounted the steps of the Capitol, March 4, 1801, to claim the place of an equal between Pitt and Bonaparte, possessed a character which showed itself in acts; but person and manner can be known only by contemporaries, and the liveliest description was worth less than a moment of personal contact. Jefferson was very tall, six feet two-and-a-half inches in height; sandy-complexioned; shy in manner, seeming cold; awkward in attitude, and with little in his bearing that suggested command.… His skin was thin, peeling from his face on exposure to the sun, giving it a tettered appearance. This sandy face, with hazel eyes and sunny aspect; this loose, shackling person; this rambling and often brilliant conversation, belonged to the controlling influences of American history, more necessary to the story than three-fourths of the official papers, which only hid the truth. Jefferson's personality during these eight years appeared to be the government, and impressed itself, like that of Bonaparte, although by a different process, on the mind of the nation. In the village simplicity of Washington, he was more than a king, for he was alone in social as well as in political pre-eminence. Except the British Legation, no house in Washington was open to general society; the whole mass of politicians, even the Federalists, were dependent on Jefferson and ""The Palace"" for amusement; and if they refused to go there, they ""lived like bears, brutalized and stupefied."" —Henry Adams, History of the United States During the Administration of Thomas Jefferson, 1889 As the great-grandson of President John Adams, the historian Henry Adams might have been expected to be which of the following?",A,A,A,A,A,D,0.0563321474,history
0.0,"This question refers to the following information. ""If it be conceded, as it must be by every one who is the least conversant with our institutions, that the sovereign powers delegated are divided between the General and State Governments, and that the latter hold their portion by the same tenure as the former, it would seem impossible to deny to the States the right of deciding on the infractions of their powers, and the proper remedy to be applied for their correction. The right of judging, in such cases, is an essential attribute of sovereignty, of which the States cannot be divested without losing their sovereignty itself, and being reduced to a subordinate corporate condition. In fact, to divide power, and to give to one of the parties the exclusive right of judging of the portion allotted to each, is, in reality, not to divide it at all; and to reserve such exclusive right to the General Government (it matters not by what department to be exercised), is to convert it, in fact, into a great consolidated government, with unlimited powers, and to divest the States, in reality, of all their rights, It is impossible to understand the force of terms, and to deny so plain a conclusion."" —John C. Calhoun, ""South Carolina Exposition and Protest,"" 1828 The language of ""protest"" that Calhoun used in his ""Exposition and Protest"" was similar to the language of which of the following political positions?",C,C,C,C,C,B,0.059334774,history
0.0,"This question refers to the following information. ""I observe the great and wonderful mistake, both our own and our fathers, as to the civil powers of this world, acting in spiritual matters. I have read…the last will and testament of the Lord Jesus over many times, and yet I cannot find by one tittle of that testament that if He had been pleased to have accepted of a temporal crown and government that ever He would have put forth the least finger of temporal or civil power in the matters of His spiritual affairs and Kingdom. Hence must it lamentably be against the testimony of Christ Jesus for the civil state to impose upon the souls of the people a religion, a worship, a ministry, oaths (in religious and civil affairs), tithes, times, days, marryings, and buryings in holy ground…"" Roger Williams, The Hireling Ministry None of Christ's, 1652 The ""First Great Awakening"" can be seen as a direct response to which of the following?",G,G,G,G,G,J,0.0436068862,history
0.0,"This question refers to the following information. ""In one view the slaveholders have a decided advantage over all opposition. It is well to notice this advantage—the advantage of complete organization. They are organized; and yet were not at the pains of creating their organizations. The State governments, where the system of slavery exists, are complete slavery organizations. The church organizations in those States are equally at the service of slavery; while the Federal Government, with its army and navy, from the chief magistracy in Washington, to the Supreme Court, and thence to the chief marshalship at New York, is pledged to support, defend, and propagate the crying curse of human bondage. The pen, the purse, and the sword, are united against the simple truth, preached by humble men in obscure places."" Frederick Douglass, 1857 In his opinion on the case Dred Scott v. Sandford, Chief Justice Roger Taney upheld the sentiment above by stating that",D,D,D,D,D,J,0.050549305999999995,history
0.0,"This question refers to the following information. I appeal to any white man to say, if ever he entered Logan's cabin hungry, and he gave him not meat: if ever he came cold and naked, and he clothed him not? During the course of the last long and bloody war, Logan remained idle in his cabin, an advocate for peace. Such was my love for the whites, that my countrymen pointed as they passed, and said, ""Logan is the friend of the white man."" I had even thought to have lived with you but for the injuries of one man. Colonel Cresap, the last spring, in cold blood and unprovoked; murdered all the relations of Logan, not even sparing my women and children. There runs not a drop of my blood in the veins of any living creature. This called on me for revenge. I have sought it: I have killed many; I have fully glutted my vengeance. For my country, I rejoice at the beams of peace. But do not harbor a thought that mine is the joy of fear. Logan never felt fear. He will not turn on his heel to save his life. Who is there to mourn for Logan? Not one. —Address attributed to Logan, an Indian leader, 1774 A sympathetic reader of Logan's Address in the early years of the United States would be most likely to support which of the following Indian policies?",G,G,G,G,G,B,0.0513919312,history
0.0,"This question refers to the following information. The following entries are in the diary of Napoleon Bonaparte. Paris has a short memory. If I remain longer doing nothing, I am lost. In this great Babylon one reputation quickly succeeds another. After I have been seen three times at the theatre, I shall not be looked at again. I shall therefore not go very frequently. (diary, 1798) If the press is not bridled, I shall not remain three days in power. (diary, 1799) The presence of a general is necessary; he is the head, he is the all in all of an army. It was not the Roman army that conquered Gaul, it was Caesar, it was not the Carthaginians that made the armies of the Roman republic tremble at the very gates of Rome, it was Hannibal. (diary, 1801) My power proceeds from my reputation, and my reputation from the victories I have won. My power would fall if I were not to support it with more glory and more victories. Conquest has made me what I am; only conquest can maintain me. (diary, 1802) The revolution in France is over and now there is only one party in France and I shall never allow the newspapers to say anything contrary to my interests. They may publish a few little articles with just a bit of poison in them, but one fine day I shall shut their mouths forever. (diary, 1805) While Napoleon was often praised for implementing his Napoleonic Code and a meritocracy in the army, the domestic issue that he was most often criticized for was which of the following?",D,D,D,D,D,B,0.054746538,history
1.0,"This question refers to the following information. Perestroika [Restructuring] is an urgent necessity arising from the profound processes of development in our socialist society. This society is ripe for change. It has long been yearning for it. Any delay in beginning perestroika could have led to an exacerbated internal situation in the near future, which, to put it bluntly, would have been fraught with serious social, economic, and political crises. Mikhail Gorbachev, Perestroika: New Thinking for Our Country and the World, 1987 From the passage, one may infer that Gorbachev argued that",H,H,H,H,H,H,0.050086831,history
0.0,"This question refers to the following information. Read the list of complaints below. Article 3: Frenchmen should regard as laws of the kingdom those alone which have been prepared by the national assembly and sanctioned by the king. Article 11: Personal liberty, proprietary rights and the security of citizens shall be established in a clear, precise and irrevocable manner. All lettres de cachet shall be abolished forever, subject to certain modifications which the States General may see fit to impose. Article 12: And to remove forever the possibility of injury to the personal and proprietary rights of Frenchmen, the jury system shall be introduced in all criminal cases, and in civil cases for the determination of fact, in all the courts of the realm. Article 17: All distinctions in penalties shall be abolished; and crimes committed by citizens of the different orders shall be punished irrespectively, according to the same forms of law and in the same manner. The States General shall seek to bring it about that the effects of transgression shall be confined to the individual and shall not be reflected upon the relatives of the transgressor, themselves innocent of all participation. Article 21: No tax shall be legal unless accepted by the representatives of the people and sanctioned by the king. —Cahiers of the Third Estate of Versailles, 1789 Which of the following was NOT one of the problems in France that caused the French Revolution referenced in the document above?",G,G,G,G,G,A,0.0516547622,history
0.0,"This question refers to the following information. Read the excerpts below. This corruption is repeatedly designated by Paul by the term sin . . . such as adultery, fornication, theft, hatred, murder, revellings, he terms, in the same way, the fruits of sin, though in various passages of Scripture . . . we are, merely on account of such corruption, deservedly condemned by God, to whom nothing is acceptable but righteousness, innocence, and purity. —John Calvin, from The Institutes of Christian Religion, Book 2: Chapter 1, 1545 The covenant of life is not preached equally to all, and among those to whom it is preached, does not always meet with the same reception. This diversity displays the unsearchable depth of the divine judgment, and is without doubt subordinate to God's purpose of eternal election. But if it is plainly owing to the mere pleasure of God that salvation is spontaneously offered to some, while others have no access to it, great and difficult questions immediately arise, questions which are inexplicable, when just views are not entertained concerning election and predestination[,] . . . the grace of God being illustrated by the contrast, viz., that he does not adopt all promiscuously to the hope of salvation, but gives to some what he denies to others. —John Calvin, from The Institutes of Christian Religion, Book 3: Chapter 21, 1545 Which of the following justifications used by Protestant reformers such as Calvin is alluded to above?",G,G,G,G,G,E,0.05549352040000001,history
0.0,"This question refers to the following information. I am of opinion that the principal and true profession of the Courtier ought to be that of arms; which I would have him follow actively above all else, and be known among others as bold and strong, and loyal to whomsoever he serves. . . . I would have him well built and shapely of limb, and would have him show strength and lightness and suppleness, and know all bodily exercises that befit a man of war; whereof I think the first should be to handle every sort of weapon well on foot and on horse, to understand the advantages of each, and especially to be familiar with those weapons that are ordinarily used among gentlemen. . . . Our Courtier then will be esteemed excellent and will attain grace in everything, particularly in speaking. . . . I would have him more than passably accomplished in letters, at least in those studies that are called the humanities, and conversant not only with the Latin language but with the Greek, for the sake of the many different things that have been admirably written therein. Let him be well versed in the poets, and not less in the orators and historians, and also proficient in writing verse and prose, especially in this vulgar [vernacular] tongue of ours. . . . You must know that I am not content with the Courtier unless he be also a musician and unless, besides understanding and being able to read notes, he can play upon divers instruments. . . . I wish our Courtier to guard against getting the name of a liar or a boaster, which sometimes befalls even those who do not deserve it. —From Baldassare Castiglione's Book of the Courtier, 1528 Which of the following reforms would Castiglione most likely want to institute?",D,D,D,D,D,F,0.0593930052,history
0.0,"This question refers to the following information. Read the following governmental regulation. Press Law So long as this decree shall remain in force no publication which appears in the form of daily issues, or as a serial not exceeding twenty sheets of printed matter, shall go to press in any state of the union without the previous knowledge and approval of the state officials. Writings which do not belong to one of the above-mentioned classes shall be treated according to the laws now in force, or which may be enacted, in the individual states of the union. . . . Each state of the union is responsible, not only to the state against which the offense is directly committed, but to the whole Confederation, for every publication appearing under its supervision in which the honor or security of other states is infringed or their constitution or administration attacked. . . . —Carlsbad Resolutions adopted by the Germanic States, 1819 Which of the following nineteenth-century figures would have been the LEAST likely to oppose those liberals described in the above decrees?",F,F,F,F,F,H,0.0448679436,history
0.2,"This question refers to the following information. Although in Protestant Europe, [Peter the Great] was surrounded by evidence of the new civil and political rights of individual men embodied in constitutions, bills of rights and parliaments, he did not return to Russia determined to share power with his people. On the contrary, he returned not only determined to change his country but also convinced that if Russia was to be transformed, it was he who must provide both the direction and the motive force. He would try to lead; but where education and persuasion were not enough, he could drive—and if necessary flog—the backward nation forward. —Robert K. Massie, Peter the Great: His Life and World Based on the above passage, what kinds of reforms did Peter the Great embrace?",A,A,A,A,E,E,0.045404786399999994,history
0.0,"This question refers to the following information. ""The Chinese are all infidels: they worship images, and burn their dead just like the [Hindus]. The King of China is a Tartar, and one of the descendants of [Ghenghis] Khan…In all the Chinese provinces, there is a town for the [Muslims], and in this they reside. They also have cells, colleges, and mosques, and are made much of by the Kings of China… When we approached this city [of Hangzhou] we were met by its judge, the [elders] of Islamism, and the great merchants. The [Muslims] are exceedingly numerous here. This whole city is surrounded by a wall: each of the six [districts of Hangzhou] is also surrounded by a wall. In the first reside the guards, with their commander. I was told that, in the muster-rolls, these amount to twelve thousand…In the second division are the Jews, Christians, and the Turks who worship the sun: these are numerous, their number is not known: and theirs is the most beautiful city. Their streets are well disposed, and their great men are exceedingly wealthy. There are in the city a great number of [Muslims], with some of whom I resided for fifteen days; and was treated most [honorably]…"" Ibn Battuta, Voyages, 1332–1346 C.E. Which of the following conclusions about the period 600 C.E.–1450 C.E. is most directly supported by the passage?",D,D,D,D,D,C,0.056117741799999996,history
1.0,"This question refers to the following information. At the peak of their power, the domains of the Mongol khans, or rulers, made up a vast realm in which once-hostile peoples lived together in peace and virtually all religions were tolerated. . . . The law code first promulgated by Chinggis Khan ordered human interaction. The result was an important new stage in international contact. From eastern Europe to southern China, merchants and travelers could move across the well-policed Mongol domains without fear for their lives or property. The great swath of Mongol territory that covered or connected most of Europe, Asia, and the Middle East served as a bridge between the civilizations of the Eastern Hemisphere. The caravans and embassies that crossed the Mongol lands transmitted new food, inventions, and ideas from one civilized pool to others and from civilized pools to the nomadic peoples who served as intermediaries. Secure trade routes made for prosperous merchants and wealthy, cosmopolitan cities. They also facilitated the spread of foods [and] inventions . . . a major force for economic and social development and the enhancement of civilized life. —Robert Guisepi, 1992 Which statement most accurately compares the Mongol (post-classical) empire with the Persian (classical) empire?",A,A,A,A,A,A,0.050495491,history
1.0,"This question refers to the following information. ""The Chinese are all infidels: they worship images, and burn their dead just like the [Hindus]. The King of China is a Tartar, and one of the descendants of [Ghenghis] Khan…In all the Chinese provinces, there is a town for the [Muslims], and in this they reside. They also have cells, colleges, and mosques, and are made much of by the Kings of China… When we approached this city [of Hangzhou] we were met by its judge, the [elders] of Islamism, and the great merchants. The [Muslims] are exceedingly numerous here. This whole city is surrounded by a wall: each of the six [districts of Hangzhou] is also surrounded by a wall. In the first reside the guards, with their commander. I was told that, in the muster-rolls, these amount to twelve thousand…In the second division are the Jews, Christians, and the Turks who worship the sun: these are numerous, their number is not known: and theirs is the most beautiful city. Their streets are well disposed, and their great men are exceedingly wealthy. There are in the city a great number of [Muslims], with some of whom I resided for fifteen days; and was treated most [honorably]…"" Ibn Battuta, Voyages, 1332–1346 C.E. Compared to the observations expressed in the excerpt, Mongol administration of its Russian domains in the period 600 C.E. to 1450 C.E. differed in that it",C,C,C,C,C,C,0.0598280938,history
1.0,"This question refers to the following information. Source 1: ""The Sovereign Congress of Venezuela, to which authority the people of the Republic of the New Granada have voluntarily stood by. Considering: 1. ""That united in a single Republic, the provinces of Venezuela and the New Granada have all proportions and ways to elevate themselves to a higher grade of power and prosperity. 2. ""That constituted in separate republics, for any more stronger the ties that these have united them, so far from taking advantages of so many advantages, they would hardly consolidate and make respect their sovereignty. 3. ""That these truths, highly penetrated by superior talented men and of an enlightened patriotism, had moved the governments of both republics to convene in a reunion that the vicissitudes of wars decreed and decree the following fundamental Law of the Republic of Colombia: ARTICLE 1. The Republics of Venezuela and New Granada are from this day on united in a single one under the glorious title of Republic of Colombia…. ARTICLE 4. The Executive Power of the Republic will be vested on the President and in case of his defect a Vice President and his replacement will be appointed interimly by the acting Congress."" Fundamental Law Establishing Gran Colombia, passed by the Congress of Angostura convened by Simon Bolivar, 1819 Source 2: ""IN THE NAME OF THE HOLY TRINITY. TITLE 1 - Of the Empire of Brazil, its Territories, Government, dynasty, and Religion. Art. 1. The EMPIRE of Brazil is the political association for all Brazilian citizens. These will form a free and independent nation, and will not form any other union or federation, which may cause it to lose its own Independence. Art. 2. Its territory is divided into provinces in the form in which it currently finds itself; these may be subdivided, as is required for the good of the state. Art. 3. Its government is a Hereditary Monarchy, constitutional, and Representative. Art. 4. The prevailing dynasty is that of the Lord Dom Pedro I, the sitting Emperor and Perpetual Defender of Brazil. Art. 5. The Catholic Apostolic Roman Religion will continue to be the religion of the Empire. Followers of all other religions are allowed to worship within their households, or particular houses for that intent, so long as there is nothing indicating this on the exterior of the Temple."" Constitution of the Empire of Brazil, March 25, 1824 Taken together, the two sources best illustrate which of the following aspects of political philosophy in the period circa 1750–1900 C.E.?",A,A,A,A,A,A,0.061083191,history
0.0,"This question refers to the following information. ""Our constitution does not copy the laws of neighboring states; we are rather a pattern to others than imitators ourselves. Its administration favors the many instead of the few; this is why it is called a democracy. If we look to the laws, they afford equal justice to all in their private differences; if no social standing, advancement in public life falls to reputation for capacity, class considerations not being allowed to interfere with merit; nor again does poverty bar the way, if a man is able to serve the state, he is not hindered by the obscurity of his condition. The freedom which we enjoy in our government extends also to our ordinary life. There, far from exercising a jealous surveillance over each other, we do not feel called upon to be angry with our neighbor for doing what he likes, or even to indulge in those injurious looks which cannot fail to be offensive, although they inflict no positive penalty. But all this ease in our private relations does not make us lawless as citizens. Against this fear is our chief safeguard, teaching us to obey the magistrates and the laws, particularly such as regard the protection of the injured, whether they are actually on the statute book, or belong to that code which, although unwritten, yet cannot be broken without acknowledged disgrace."" Thucydides, History of the Peloponnesian War, ca. 415 B.C.E. During the time period in which this text was written, who was allowed to participate in the Greek democratic process?",C,C,C,C,C,F,0.0560767078,history
1.0,"This question refers to the following information. In fact, the peculiar aggravation of the Cawnpore massacres was this, that the deed was done by a subject race — by black men who dared to shed the blood of their masters, and that of poor helpless ladies and children. Here we had not only a servile war, but we had a war of religion, a war of race, and a war of revenge, of hope, of national promptings to shake off the yoke of a stranger, and to re-establish the full power of native chiefs, and the full sway of native religions. Whatever the causes of the mutiny and the revolt, it is clear enough that one of the modes by which the leaders, as if by common instinct, determined to effect their end was, the destruction of every white man, woman or child who fell into their hands. British journalist William Howard Russell, My Indian Mutlny Diary, 1860 Violence, it must be emphasized, was an essential component of the British presence in India. A dominant power is always uneasy with violence directed against it. The right to violence is, therefore, everywhere a privilege that authority enjoys and refuses to share with those under it: power always insists on violence as its exclusive monopoly. British rule in India, as an autocracy, had meticulously constructed a monopoly of violence. The revolt of 1857 shattered that monopoly by matching an official, alien violence by an indigenous violence of the colonized. The bodies of the British had acquired certain dignities in India that were predestined by birth and by the colour of their skin. This was the condition of their domination, of their superiority: rulers and ruled were arranged hierarchically as superior and inferior races, as civilized and uncivilized. And this superiority manifested itself by denying to the Indians a ""humanness""; by treating them and conceiving of them as animals. Rudrangshu Mukherjee, ""The Kanpur [Cawnpore] Massacres in India in the Revolt of 1857,"" 1990 From the perspective of the first passage, the death of British citizens at Cawnpore",A,A,A,A,A,A,0.0547342992,history
0.0,"This question refers to the following information. Source 1: ""The Sovereign Congress of Venezuela, to which authority the people of the Republic of the New Granada have voluntarily stood by. Considering: 1. ""That united in a single Republic, the provinces of Venezuela and the New Granada have all proportions and ways to elevate themselves to a higher grade of power and prosperity. 2. ""That constituted in separate republics, for any more stronger the ties that these have united them, so far from taking advantages of so many advantages, they would hardly consolidate and make respect their sovereignty. 3. ""That these truths, highly penetrated by superior talented men and of an enlightened patriotism, had moved the governments of both republics to convene in a reunion that the vicissitudes of wars decreed and decree the following fundamental Law of the Republic of Colombia: ARTICLE 1. The Republics of Venezuela and New Granada are from this day on united in a single one under the glorious title of Republic of Colombia…. ARTICLE 4. The Executive Power of the Republic will be vested on the President and in case of his defect a Vice President and his replacement will be appointed interimly by the acting Congress."" Fundamental Law Establishing Gran Colombia, passed by the Congress of Angostura convened by Simon Bolivar, 1819 Source 2: ""IN THE NAME OF THE HOLY TRINITY. TITLE 1 - Of the Empire of Brazil, its Territories, Government, dynasty, and Religion. Art. 1. The EMPIRE of Brazil is the political association for all Brazilian citizens. These will form a free and independent nation, and will not form any other union or federation, which may cause it to lose its own Independence. Art. 2. Its territory is divided into provinces in the form in which it currently finds itself; these may be subdivided, as is required for the good of the state. Art. 3. Its government is a Hereditary Monarchy, constitutional, and Representative. Art. 4. The prevailing dynasty is that of the Lord Dom Pedro I, the sitting Emperor and Perpetual Defender of Brazil. Art. 5. The Catholic Apostolic Roman Religion will continue to be the religion of the Empire. Followers of all other religions are allowed to worship within their households, or particular houses for that intent, so long as there is nothing indicating this on the exterior of the Temple."" Constitution of the Empire of Brazil, March 25, 1824 Which of the following would most undermine the expectations expressed in Article 1 of Source 1?",A,A,A,A,A,D,0.0609954098,history
1.0,"This question refers to the following information. The passage below is the Chinese emperor's response to English King George III's diplomatic envoys, who were seeking expanded trading privileges (1793). Strange and costly objects do not interest me. If I have commanded that the tribute offerings sent by you, O King, are to be accepted, this was solely in consideration for the spirit which prompted you to dispatch them from afar. . . . As your Ambassador can see for himself, we possess all things. I set no value on objects strange or ingenious, and have no use for your country's manufactures. It behooves you, O King, to display even greater devotion and loyalty in future, so that, by perpetual submission to our Throne, you may secure peace and prosperity. Why were the Chinese not interested in expanding trading rights with Great Britain?",C,C,C,C,C,C,0.04562737100000001,history
0.0,Research on C3 and C4 pathways indicates that changes in plant communities were associated with a transition in the diets of ancient hominids from:,B,B,B,B,B,D,0.03934835,history
0.0,The most prominent feature of the food resource base of post-Pleistocene Europe was its:,B,B,B,B,B,D,0.037703999,history
1.0,Which of the following are techniques of trace element analysis?,G,G,G,G,G,G,0.039025312799999996,history
1.0,"Which of the following sites has monumental earthworks with concentric ridges in a semicircle that date from around 3,500 years ago?",H,H,H,H,H,H,0.038157052600000005,history
0.0,Which of the following crops was NOT an important component of Hopewell subsistence?,F,F,F,F,F,E,0.038351005199999996,history
1.0,Which tool technology is associated with Neandertals?,D,D,D,D,D,D,0.0379860576,history
1.0,Inca architecture is noted for its:,J,J,J,J,J,J,0.039133841600000004,history
1.0,what is one of the important differences between the middle and upper paleolithic?,A,A,A,A,A,A,0.04407814559999999,history
0.0,Which continent features the earliest evidence of etching into a rock face?,B,B,B,B,B,I,0.0378951396,history
0.0,Pizarro was able to subdue the entire Inca empire largely because:,A,A,H,A,H,B,0.043405466999999996,history
0.0,"This question refers to the following information. Our leaders talk about stopping aggression from the north, but this was a struggle among groups of Vietnamese until we intervened. We seem bent upon saving the Vietnamese from Ho Chi Minh even if we have to kill them and demolish their country to do it. As the native people survey bombed-out villages, women and children burned by napalm, rice crops destroyed and cities overrun with our military personnel, they are doubtless saying secretly of the Vietcong guerillas and of the American forces, ""A plague on both your houses."" … Stop the bombing, north and south, end search and destroy offensive sweeps, and confine our military action to holding operations on the ground. Bombing the north has failed to halt or seriously check the flow of troops to the south and may, in fact, have prompted a much greater war effort by Hanoi. —Senator George McGovern, ""The Lessons of Vietnam,"" April 25, 1967 The sentiments expressed in the speech above most directly influenced which of the following?",F,F,F,F,F,H,0.0514900796,history
1.0,"This question refers to the following information. ""The seeds of totalitarian regimes are nurtured by misery and want. They spread and grow in the evil soil of poverty and strife. They reach their full growth when the hope of a people for a better life has died. We must keep that hope alive. . . . Great responsibilities have been placed upon us by the swift movement of events. . . . I am confident that the Congress will face these responsibilities squarely."" —President Harry S. Truman, 1947 The passage above can best be seen as providing a rationale for",A,A,A,A,A,A,0.042221701599999995,history
1.0,"This question refers to the following information. BECAUSE no People can be truly happy, though under the greatest Enjoyment of Civil Liberties, if abridged of the Freedom of their Consciences, as to their Religious Profession and Worship: And Almighty God being the only Lord of Conscience, Father of Lights and Spirits; and the Author as well as Object of all divine Knowledge, Faith and Worship, who only doth enlighten the Minds, and persuade and convince the Understanding of People, I do hereby grant and declare, That no Person or Persons, inhabiting in this Province or Territories, who shall confess and acknowledge One almighty God, the Creator, Upholder and Ruler of the World; and profess him or themselves obliged to live quietly under the Civil Government, shall be in any Case molested or prejudiced, in his or their Person or Estate, because of his or their conscientious Persuasion or Practice, nor be compelled to frequent or maintain any religious Worship, Place or Ministry, contrary to his or their Mind.… —William Penn, Charter of Privileges Granted by William Penn, esq. to the Inhabitants of Pennsylvania and Territories, October 28, 1701 Which of the following best describes the colony of Pennsylvania?",F,F,F,F,F,F,0.0515873366,history
